Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBearFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='1', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 1.1334, transfer_loss: 0.6973, total_Loss: 2.1793, val_loss 1.7437, val_acc: 70.4630, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.4695, transfer_loss: 0.6849, total_Loss: 1.4968, val_loss 1.1817, val_acc: 72.9630, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.1470, transfer_loss: 0.6590, total_Loss: 1.1354, val_loss 1.0893, val_acc: 76.4815, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.1194, transfer_loss: 0.5916, total_Loss: 1.0067, val_loss 0.4041, val_acc: 92.0370, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0968, transfer_loss: 0.4756, total_Loss: 0.8102, val_loss 0.4289, val_acc: 90.7407, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.2458, transfer_loss: 0.3980, total_Loss: 0.8428, val_loss 1.0572, val_acc: 82.6852, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.1453, transfer_loss: 0.3894, total_Loss: 0.7293, val_loss 0.4121, val_acc: 95.4630, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.0408, transfer_loss: 0.4403, total_Loss: 0.7013, val_loss 0.4002, val_acc: 93.4259, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.1108, transfer_loss: 0.4845, total_Loss: 0.8375, val_loss 0.1895, val_acc: 98.0556, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.0993, transfer_loss: 0.5705, total_Loss: 0.9550, val_loss 1.0361, val_acc: 82.0370, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0517, transfer_loss: 0.6118, total_Loss: 0.9694, val_loss 0.1326, val_acc: 98.2407, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0397, transfer_loss: 0.6098, total_Loss: 0.9544, val_loss 0.2902, val_acc: 97.0370, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0625, transfer_loss: 0.6076, total_Loss: 0.9739, val_loss 0.1813, val_acc: 97.8704, The current lr 0.001000

