Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='2', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 0.7392, transfer_loss: 0.6714, total_Loss: 1.7464, val_loss 6.0108, val_acc: 37.0370, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.3131, transfer_loss: 0.4978, total_Loss: 1.0598, val_loss 4.7530, val_acc: 52.7315, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.2952, transfer_loss: 0.2816, total_Loss: 0.7176, val_loss 7.2449, val_acc: 37.3148, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0737, transfer_loss: 0.2522, total_Loss: 0.4521, val_loss 2.9203, val_acc: 58.4722, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0601, transfer_loss: 0.2909, total_Loss: 0.4964, val_loss 4.1956, val_acc: 53.3333, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0857, transfer_loss: 0.3794, total_Loss: 0.6548, val_loss 6.6030, val_acc: 39.6296, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.1245, transfer_loss: 0.3641, total_Loss: 0.6706, val_loss 6.8125, val_acc: 57.0370, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.1018, transfer_loss: 0.4646, total_Loss: 0.7987, val_loss 4.2072, val_acc: 66.8981, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.1290, transfer_loss: 0.3775, total_Loss: 0.6952, val_loss 3.5482, val_acc: 62.4074, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.1282, transfer_loss: 0.4606, total_Loss: 0.8191, val_loss 5.4669, val_acc: 49.7685, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0738, transfer_loss: 0.4998, total_Loss: 0.8234, val_loss 9.7368, val_acc: 41.5741, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0677, transfer_loss: 0.5889, total_Loss: 0.9511, val_loss 11.0892, val_acc: 45.9259, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0808, transfer_loss: 0.5730, total_Loss: 0.9403, val_loss 10.2544, val_acc: 49.1204, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.0709, transfer_loss: 0.4972, total_Loss: 0.8167, val_loss 16.6437, val_acc: 52.2222, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.0865, transfer_loss: 0.5573, total_Loss: 0.9224, val_loss 14.4981, val_acc: 49.3056, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.0638, transfer_loss: 0.5618, total_Loss: 0.9065, val_loss 10.2309, val_acc: 57.5463, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.0465, transfer_loss: 0.5020, total_Loss: 0.7995, val_loss 8.7922, val_acc: 54.3519, The current lr 0.001000

