Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='2', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.7183, transfer_loss: 0.6870, total_Loss: 3.7489, val_loss 1.8069, val_acc: 25.4889, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 1.6467, transfer_loss: 0.6473, total_Loss: 2.6177, val_loss 2.0089, val_acc: 30.6667, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 1.2651, transfer_loss: 0.5913, total_Loss: 2.1521, val_loss 1.4883, val_acc: 48.4667, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.9998, transfer_loss: 0.6024, total_Loss: 1.9035, val_loss 2.0004, val_acc: 41.7556, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.8688, transfer_loss: 0.5392, total_Loss: 1.6775, val_loss 4.3749, val_acc: 33.6000, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.8335, transfer_loss: 0.5173, total_Loss: 1.6095, val_loss 1.5184, val_acc: 53.8889, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.7039, transfer_loss: 0.4970, total_Loss: 1.4494, val_loss 3.0994, val_acc: 34.8444, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.7402, transfer_loss: 0.5330, total_Loss: 1.5396, val_loss 1.2495, val_acc: 58.7556, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.6500, transfer_loss: 0.5509, total_Loss: 1.4763, val_loss 1.8128, val_acc: 53.0889, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.5890, transfer_loss: 0.5345, total_Loss: 1.3907, val_loss 1.1814, val_acc: 62.2889, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.5254, transfer_loss: 0.5830, total_Loss: 1.3998, val_loss 2.9532, val_acc: 39.6000, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.5228, transfer_loss: 0.5819, total_Loss: 1.3957, val_loss 2.3900, val_acc: 47.5111, The current lr 0.001000

