Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBearFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='2', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 0.5895, transfer_loss: 0.6949, total_Loss: 1.6318, val_loss 1.0096, val_acc: 77.6852, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.1597, transfer_loss: 0.6686, total_Loss: 1.1626, val_loss 0.9409, val_acc: 78.0556, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.0301, transfer_loss: 0.5998, total_Loss: 0.9298, val_loss 1.3411, val_acc: 74.0741, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0209, transfer_loss: 0.4591, total_Loss: 0.7096, val_loss 0.5664, val_acc: 84.0741, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0140, transfer_loss: 0.3461, total_Loss: 0.5331, val_loss 0.6402, val_acc: 80.7407, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0388, transfer_loss: 0.3012, total_Loss: 0.4906, val_loss 0.4960, val_acc: 84.9074, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.2967, transfer_loss: 0.3052, total_Loss: 0.7546, val_loss 3.8827, val_acc: 67.0370, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.1101, transfer_loss: 0.2745, total_Loss: 0.5219, val_loss 0.7638, val_acc: 84.8148, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.0432, transfer_loss: 0.3416, total_Loss: 0.5556, val_loss 0.8218, val_acc: 85.7407, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.0404, transfer_loss: 0.3966, total_Loss: 0.6353, val_loss 0.1883, val_acc: 94.5370, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0485, transfer_loss: 0.4349, total_Loss: 0.7009, val_loss 0.3101, val_acc: 90.0926, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0487, transfer_loss: 0.5750, total_Loss: 0.9112, val_loss 0.1788, val_acc: 95.8333, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0573, transfer_loss: 0.5839, total_Loss: 0.9332, val_loss 0.0212, val_acc: 99.3519, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.0153, transfer_loss: 0.5739, total_Loss: 0.8761, val_loss 0.0183, val_acc: 99.6296, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.0354, transfer_loss: 0.5840, total_Loss: 0.9114, val_loss 0.0098, val_acc: 99.5370, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.0191, transfer_loss: 0.6212, total_Loss: 0.9509, val_loss 0.0879, val_acc: 98.3333, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.0283, transfer_loss: 0.5672, total_Loss: 0.8791, val_loss 0.0611, val_acc: 98.2407, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.0086, transfer_loss: 0.5907, total_Loss: 0.8946, val_loss 0.0483, val_acc: 98.7037, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.0536, transfer_loss: 0.5900, total_Loss: 0.9386, val_loss 0.0347, val_acc: 98.9815, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.0414, transfer_loss: 0.5580, total_Loss: 0.8784, val_loss 0.0120, val_acc: 99.4444, The current lr 0.001000

