Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGearFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='3', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 3.8015, transfer_loss: 0.6911, total_Loss: 4.8382, val_loss 3.4062, val_acc: 22.5778, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.5479, transfer_loss: 0.6189, total_Loss: 3.4763, val_loss 2.7044, val_acc: 22.1333, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.3300, transfer_loss: 0.5138, total_Loss: 3.1007, val_loss 1.9108, val_acc: 22.0889, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.9793, transfer_loss: 0.4186, total_Loss: 2.6072, val_loss 2.2358, val_acc: 19.3778, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.8609, transfer_loss: 0.3315, total_Loss: 2.3581, val_loss 2.0302, val_acc: 19.2444, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.7278, transfer_loss: 0.3352, total_Loss: 2.2306, val_loss 2.3941, val_acc: 22.8444, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.7010, transfer_loss: 0.3148, total_Loss: 2.1732, val_loss 1.9494, val_acc: 22.6222, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 1.6457, transfer_loss: 0.4627, total_Loss: 2.3397, val_loss 1.9258, val_acc: 25.6889, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 1.5944, transfer_loss: 0.6541, total_Loss: 2.5755, val_loss 2.0860, val_acc: 22.6667, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 1.6066, transfer_loss: 0.6406, total_Loss: 2.5675, val_loss 2.6059, val_acc: 20.9333, The current lr 0.001000

Epoch: [10/500], cls_loss: 1.5166, transfer_loss: 0.6214, total_Loss: 2.4486, val_loss 1.9573, val_acc: 26.5333, The current lr 0.001000

Epoch: [11/500], cls_loss: 1.5065, transfer_loss: 0.5995, total_Loss: 2.4058, val_loss 2.2039, val_acc: 22.0889, The current lr 0.001000

Epoch: [12/500], cls_loss: 1.4642, transfer_loss: 0.5967, total_Loss: 2.3593, val_loss 1.9453, val_acc: 23.1111, The current lr 0.001000

Epoch: [13/500], cls_loss: 1.4428, transfer_loss: 0.6088, total_Loss: 2.3560, val_loss 2.3915, val_acc: 21.8667, The current lr 0.001000

Epoch: [14/500], cls_loss: 1.3703, transfer_loss: 0.5807, total_Loss: 2.2414, val_loss 2.3834, val_acc: 21.6444, The current lr 0.001000

Epoch: [15/500], cls_loss: 1.3354, transfer_loss: 0.5747, total_Loss: 2.1974, val_loss 1.9987, val_acc: 22.5778, The current lr 0.001000

Epoch: [16/500], cls_loss: 1.3017, transfer_loss: 0.5430, total_Loss: 2.1163, val_loss 2.8092, val_acc: 21.6000, The current lr 0.001000

Epoch: [17/500], cls_loss: 1.2729, transfer_loss: 0.5487, total_Loss: 2.0960, val_loss 2.1668, val_acc: 23.5111, The current lr 0.001000

Epoch: [18/500], cls_loss: 1.2986, transfer_loss: 0.5390, total_Loss: 2.1070, val_loss 2.1825, val_acc: 22.4444, The current lr 0.001000

Epoch: [19/500], cls_loss: 1.2352, transfer_loss: 0.5221, total_Loss: 2.0183, val_loss 2.2941, val_acc: 22.3556, The current lr 0.001000

Epoch: [20/500], cls_loss: 1.2636, transfer_loss: 0.5519, total_Loss: 2.0915, val_loss 2.7151, val_acc: 20.8000, The current lr 0.001000

Epoch: [21/500], cls_loss: 1.2603, transfer_loss: 0.5481, total_Loss: 2.0824, val_loss 2.3098, val_acc: 22.1333, The current lr 0.001000

Epoch: [22/500], cls_loss: 1.1883, transfer_loss: 0.5116, total_Loss: 1.9557, val_loss 2.6539, val_acc: 21.5556, The current lr 0.001000

Epoch: [23/500], cls_loss: 1.1819, transfer_loss: 0.5157, total_Loss: 1.9554, val_loss 2.4388, val_acc: 23.1556, The current lr 0.001000

Epoch: [24/500], cls_loss: 1.1278, transfer_loss: 0.5109, total_Loss: 1.8942, val_loss 2.4013, val_acc: 22.3556, The current lr 0.001000

Epoch: [25/500], cls_loss: 1.1439, transfer_loss: 0.5514, total_Loss: 1.9710, val_loss 1.8662, val_acc: 21.2889, The current lr 0.001000

