Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBearFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 0.6181, transfer_loss: 0.6967, total_Loss: 1.6632, val_loss 4.9140, val_acc: 56.6667, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.2343, transfer_loss: 0.6729, total_Loss: 1.2436, val_loss 3.7011, val_acc: 48.3333, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.0433, transfer_loss: 0.6150, total_Loss: 0.9657, val_loss 2.4193, val_acc: 59.3519, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0543, transfer_loss: 0.4867, total_Loss: 0.7842, val_loss 3.2472, val_acc: 46.8519, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0175, transfer_loss: 0.3713, total_Loss: 0.5745, val_loss 3.2542, val_acc: 57.2222, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0166, transfer_loss: 0.2955, total_Loss: 0.4599, val_loss 1.9109, val_acc: 68.7037, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.0174, transfer_loss: 0.2791, total_Loss: 0.4361, val_loss 0.5916, val_acc: 82.5926, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.0950, transfer_loss: 0.2861, total_Loss: 0.5241, val_loss 1.0228, val_acc: 81.0185, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.1135, transfer_loss: 0.2804, total_Loss: 0.5341, val_loss 1.0045, val_acc: 75.0000, The current lr 0.001000

