Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 0.3949, transfer_loss: 0.6826, total_Loss: 1.4188, val_loss 2.0098, val_acc: 70.7870, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.0820, transfer_loss: 0.5553, total_Loss: 0.9149, val_loss 1.7713, val_acc: 60.2315, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.0812, transfer_loss: 0.3103, total_Loss: 0.5467, val_loss 3.0117, val_acc: 50.3241, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0319, transfer_loss: 0.1972, total_Loss: 0.3277, val_loss 1.2244, val_acc: 73.3796, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0141, transfer_loss: 0.2101, total_Loss: 0.3292, val_loss 2.0523, val_acc: 66.1574, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0567, transfer_loss: 0.2827, total_Loss: 0.4808, val_loss 1.5205, val_acc: 69.5370, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.0822, transfer_loss: 0.4150, total_Loss: 0.7047, val_loss 0.9190, val_acc: 76.7130, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.0723, transfer_loss: 0.5487, total_Loss: 0.8953, val_loss 0.2078, val_acc: 94.6296, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.0599, transfer_loss: 0.5393, total_Loss: 0.8688, val_loss 0.4787, val_acc: 90.1852, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.0458, transfer_loss: 0.5747, total_Loss: 0.9079, val_loss 0.3453, val_acc: 90.3241, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0460, transfer_loss: 0.5837, total_Loss: 0.9216, val_loss 0.2877, val_acc: 91.8981, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0332, transfer_loss: 0.6347, total_Loss: 0.9853, val_loss 0.1446, val_acc: 95.6944, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0162, transfer_loss: 0.6274, total_Loss: 0.9572, val_loss 0.2856, val_acc: 92.7315, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.0372, transfer_loss: 0.6253, total_Loss: 0.9752, val_loss 0.1421, val_acc: 96.2037, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.0377, transfer_loss: 0.6542, total_Loss: 1.0191, val_loss 0.7644, val_acc: 81.9907, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.0244, transfer_loss: 0.6016, total_Loss: 0.9269, val_loss 0.1875, val_acc: 94.0741, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.0204, transfer_loss: 0.6236, total_Loss: 0.9558, val_loss 0.3056, val_acc: 92.9630, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.0169, transfer_loss: 0.6376, total_Loss: 0.9733, val_loss 0.1491, val_acc: 96.2500, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.0525, transfer_loss: 0.5991, total_Loss: 0.9512, val_loss 0.1628, val_acc: 96.5741, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.0379, transfer_loss: 0.6335, total_Loss: 0.9881, val_loss 0.1712, val_acc: 95.7407, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.0122, transfer_loss: 0.6258, total_Loss: 0.9509, val_loss 0.1954, val_acc: 95.5093, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.0114, transfer_loss: 0.6265, total_Loss: 0.9512, val_loss 0.1869, val_acc: 95.4167, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.0061, transfer_loss: 0.6323, total_Loss: 0.9545, val_loss 0.0606, val_acc: 98.2870, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.0249, transfer_loss: 0.6264, total_Loss: 0.9646, val_loss 0.1835, val_acc: 96.6204, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.0077, transfer_loss: 0.6164, total_Loss: 0.9323, val_loss 0.1113, val_acc: 97.1759, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.0118, transfer_loss: 0.6034, total_Loss: 0.9169, val_loss 0.0435, val_acc: 98.2407, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.0083, transfer_loss: 0.6232, total_Loss: 0.9431, val_loss 0.0479, val_acc: 98.2870, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.0186, transfer_loss: 0.6072, total_Loss: 0.9294, val_loss 0.0700, val_acc: 97.6389, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.0098, transfer_loss: 0.6218, total_Loss: 0.9426, val_loss 0.0697, val_acc: 97.5463, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.0247, transfer_loss: 0.6330, total_Loss: 0.9742, val_loss 0.0848, val_acc: 97.1296, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.0080, transfer_loss: 0.6166, total_Loss: 0.9330, val_loss 0.0345, val_acc: 98.7500, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.0114, transfer_loss: 0.6220, total_Loss: 0.9443, val_loss 0.0464, val_acc: 98.2407, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.0090, transfer_loss: 0.6383, total_Loss: 0.9665, val_loss 0.0430, val_acc: 98.6111, The current lr 0.001000

Epoch: [33/500], cls_loss: 0.0198, transfer_loss: 0.6177, total_Loss: 0.9464, val_loss 0.0421, val_acc: 98.7963, The current lr 0.001000

Epoch: [34/500], cls_loss: 0.0069, transfer_loss: 0.6309, total_Loss: 0.9533, val_loss 0.0301, val_acc: 98.8426, The current lr 0.001000

Epoch: [35/500], cls_loss: 0.0205, transfer_loss: 0.6423, total_Loss: 0.9840, val_loss 0.0250, val_acc: 98.9815, The current lr 0.001000

Epoch: [36/500], cls_loss: 0.0142, transfer_loss: 0.6298, total_Loss: 0.9589, val_loss 0.1286, val_acc: 96.9907, The current lr 0.001000

Epoch: [37/500], cls_loss: 0.0160, transfer_loss: 0.6165, total_Loss: 0.9407, val_loss 0.0205, val_acc: 99.3056, The current lr 0.001000

