Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGearFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='1', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 3.1789, transfer_loss: 0.6940, total_Loss: 4.2199, val_loss 2.4556, val_acc: 21.7333, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.4157, transfer_loss: 0.6886, total_Loss: 3.4486, val_loss 2.1585, val_acc: 26.1778, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.2313, transfer_loss: 0.6848, total_Loss: 3.2585, val_loss 1.9221, val_acc: 29.1556, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.9559, transfer_loss: 0.6828, total_Loss: 2.9800, val_loss 1.9057, val_acc: 30.4000, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.7841, transfer_loss: 0.6777, total_Loss: 2.8007, val_loss 1.5036, val_acc: 34.8889, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.6464, transfer_loss: 0.6690, total_Loss: 2.6499, val_loss 1.6137, val_acc: 35.5556, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.6286, transfer_loss: 0.6634, total_Loss: 2.6237, val_loss 1.5088, val_acc: 33.6444, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 1.5645, transfer_loss: 0.6538, total_Loss: 2.5452, val_loss 1.4629, val_acc: 36.2222, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 1.5200, transfer_loss: 0.6387, total_Loss: 2.4781, val_loss 1.5409, val_acc: 35.2000, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 1.4940, transfer_loss: 0.6373, total_Loss: 2.4500, val_loss 1.4141, val_acc: 42.2222, The current lr 0.001000

Epoch: [10/500], cls_loss: 1.4033, transfer_loss: 0.6169, total_Loss: 2.3287, val_loss 1.3199, val_acc: 41.6444, The current lr 0.001000

Epoch: [11/500], cls_loss: 1.3822, transfer_loss: 0.6171, total_Loss: 2.3078, val_loss 1.4424, val_acc: 37.5556, The current lr 0.001000

Epoch: [12/500], cls_loss: 1.3523, transfer_loss: 0.6174, total_Loss: 2.2784, val_loss 1.4520, val_acc: 40.0889, The current lr 0.001000

