Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.8270, transfer_loss: 0.6935, total_Loss: 3.8672, val_loss 1.7877, val_acc: 24.9111, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 1.8653, transfer_loss: 0.6903, total_Loss: 2.9008, val_loss 3.6513, val_acc: 28.5778, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 1.5242, transfer_loss: 0.6910, total_Loss: 2.5608, val_loss 2.7445, val_acc: 34.6667, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.1637, transfer_loss: 0.6887, total_Loss: 2.1968, val_loss 4.4146, val_acc: 35.5556, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.9373, transfer_loss: 0.6828, total_Loss: 1.9615, val_loss 1.4562, val_acc: 51.2667, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.8624, transfer_loss: 0.6720, total_Loss: 1.8704, val_loss 1.1090, val_acc: 62.0222, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.7219, transfer_loss: 0.6569, total_Loss: 1.7072, val_loss 2.3294, val_acc: 47.2667, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.6481, transfer_loss: 0.6394, total_Loss: 1.6071, val_loss 0.9109, val_acc: 66.2889, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.5538, transfer_loss: 0.6244, total_Loss: 1.4903, val_loss 2.1907, val_acc: 45.0000, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.5239, transfer_loss: 0.6010, total_Loss: 1.4254, val_loss 0.6665, val_acc: 74.4222, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.4461, transfer_loss: 0.6041, total_Loss: 1.3522, val_loss 1.3527, val_acc: 62.8444, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.4143, transfer_loss: 0.5868, total_Loss: 1.2944, val_loss 1.0815, val_acc: 64.9111, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.3518, transfer_loss: 0.5651, total_Loss: 1.1995, val_loss 0.9775, val_acc: 69.3333, The current lr 0.001000

