Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='1', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.7290, transfer_loss: 0.6934, total_Loss: 3.7690, val_loss 1.8344, val_acc: 26.0222, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 1.6752, transfer_loss: 0.6886, total_Loss: 2.7082, val_loss 2.1648, val_acc: 34.5778, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 1.2570, transfer_loss: 0.6867, total_Loss: 2.2870, val_loss 1.1990, val_acc: 58.1111, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.0159, transfer_loss: 0.6776, total_Loss: 2.0324, val_loss 1.1894, val_acc: 56.2222, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.8540, transfer_loss: 0.6686, total_Loss: 1.8568, val_loss 0.8303, val_acc: 67.2222, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.7926, transfer_loss: 0.6519, total_Loss: 1.7704, val_loss 2.0638, val_acc: 48.5556, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.6494, transfer_loss: 0.6296, total_Loss: 1.5939, val_loss 1.5278, val_acc: 51.9333, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.6112, transfer_loss: 0.6047, total_Loss: 1.5182, val_loss 2.9638, val_acc: 47.1778, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.5287, transfer_loss: 0.6123, total_Loss: 1.4471, val_loss 0.8345, val_acc: 69.9111, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.4854, transfer_loss: 0.5737, total_Loss: 1.3460, val_loss 0.9050, val_acc: 69.5333, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.4387, transfer_loss: 0.5779, total_Loss: 1.3055, val_loss 0.7464, val_acc: 74.8667, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.3768, transfer_loss: 0.5753, total_Loss: 1.2397, val_loss 0.7180, val_acc: 73.9778, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.3531, transfer_loss: 0.5665, total_Loss: 1.2029, val_loss 2.5277, val_acc: 54.2222, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.3224, transfer_loss: 0.5744, total_Loss: 1.1841, val_loss 0.5722, val_acc: 80.7556, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.3351, transfer_loss: 0.5795, total_Loss: 1.2044, val_loss 0.5477, val_acc: 81.7778, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.3290, transfer_loss: 0.5911, total_Loss: 1.2157, val_loss 1.2297, val_acc: 67.3333, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.2975, transfer_loss: 0.6118, total_Loss: 1.2153, val_loss 0.8030, val_acc: 75.2222, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.2972, transfer_loss: 0.5655, total_Loss: 1.1454, val_loss 0.7116, val_acc: 77.4222, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.2454, transfer_loss: 0.5645, total_Loss: 1.0922, val_loss 2.1205, val_acc: 65.8444, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.2263, transfer_loss: 0.5773, total_Loss: 1.0923, val_loss 0.7661, val_acc: 76.8889, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.1927, transfer_loss: 0.5725, total_Loss: 1.0515, val_loss 0.3050, val_acc: 88.8889, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.2135, transfer_loss: 0.5928, total_Loss: 1.1027, val_loss 0.7587, val_acc: 78.8000, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.2155, transfer_loss: 0.5709, total_Loss: 1.0719, val_loss 0.3049, val_acc: 89.2000, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.1681, transfer_loss: 0.5617, total_Loss: 1.0107, val_loss 0.9362, val_acc: 74.1556, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.1941, transfer_loss: 0.5921, total_Loss: 1.0823, val_loss 0.5391, val_acc: 81.1778, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.2000, transfer_loss: 0.5639, total_Loss: 1.0458, val_loss 0.6708, val_acc: 78.9778, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.1598, transfer_loss: 0.5897, total_Loss: 1.0444, val_loss 0.3972, val_acc: 87.0667, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.1612, transfer_loss: 0.5734, total_Loss: 1.0213, val_loss 0.4807, val_acc: 83.1111, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.1559, transfer_loss: 0.5682, total_Loss: 1.0081, val_loss 0.6935, val_acc: 77.4000, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.1590, transfer_loss: 0.5738, total_Loss: 1.0197, val_loss 0.6274, val_acc: 79.9556, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.1424, transfer_loss: 0.5820, total_Loss: 1.0155, val_loss 0.6102, val_acc: 82.0889, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.1310, transfer_loss: 0.5814, total_Loss: 1.0031, val_loss 0.3252, val_acc: 89.4444, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.1597, transfer_loss: 0.5954, total_Loss: 1.0527, val_loss 0.3781, val_acc: 87.2444, The current lr 0.001000

