Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='2', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 0.5308, transfer_loss: 0.6701, total_Loss: 1.5360, val_loss 9.1842, val_acc: 40.1852, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.1977, transfer_loss: 0.4707, total_Loss: 0.9038, val_loss 4.4756, val_acc: 60.9259, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.0444, transfer_loss: 0.2360, total_Loss: 0.3984, val_loss 8.6790, val_acc: 55.2315, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0327, transfer_loss: 0.2081, total_Loss: 0.3448, val_loss 3.8599, val_acc: 62.2222, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0484, transfer_loss: 0.2379, total_Loss: 0.4053, val_loss 3.7287, val_acc: 64.1204, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0310, transfer_loss: 0.1805, total_Loss: 0.3018, val_loss 4.7651, val_acc: 72.2685, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.0414, transfer_loss: 0.3223, total_Loss: 0.5248, val_loss 2.0971, val_acc: 73.6111, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.0956, transfer_loss: 0.3495, total_Loss: 0.6198, val_loss 1.7257, val_acc: 76.6667, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.1047, transfer_loss: 0.4436, total_Loss: 0.7701, val_loss 0.9348, val_acc: 84.2593, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.0963, transfer_loss: 0.5516, total_Loss: 0.9237, val_loss 0.4435, val_acc: 91.0648, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0705, transfer_loss: 0.4988, total_Loss: 0.8186, val_loss 0.1125, val_acc: 96.3889, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0357, transfer_loss: 0.5709, total_Loss: 0.8921, val_loss 0.2724, val_acc: 93.1944, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0625, transfer_loss: 0.5618, total_Loss: 0.9051, val_loss 0.1766, val_acc: 95.4630, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.0522, transfer_loss: 0.5860, total_Loss: 0.9313, val_loss 0.3182, val_acc: 93.4722, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.0523, transfer_loss: 0.5931, total_Loss: 0.9420, val_loss 0.9961, val_acc: 86.0185, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.0579, transfer_loss: 0.5951, total_Loss: 0.9506, val_loss 0.1478, val_acc: 96.4352, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.0239, transfer_loss: 0.6163, total_Loss: 0.9483, val_loss 0.4230, val_acc: 92.9167, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.0249, transfer_loss: 0.6339, total_Loss: 0.9757, val_loss 0.3223, val_acc: 92.0833, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.0613, transfer_loss: 0.6111, total_Loss: 0.9779, val_loss 0.2479, val_acc: 95.1852, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.0367, transfer_loss: 0.5850, total_Loss: 0.9142, val_loss 0.2788, val_acc: 94.4444, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.0281, transfer_loss: 0.6033, total_Loss: 0.9329, val_loss 0.1544, val_acc: 96.6204, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.0384, transfer_loss: 0.6173, total_Loss: 0.9643, val_loss 0.2572, val_acc: 95.8796, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.0263, transfer_loss: 0.5826, total_Loss: 0.9003, val_loss 0.4306, val_acc: 94.0741, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.0233, transfer_loss: 0.5820, total_Loss: 0.8963, val_loss 0.0892, val_acc: 97.2685, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.0301, transfer_loss: 0.5899, total_Loss: 0.9150, val_loss 0.1805, val_acc: 95.1852, The current lr 0.001000

