Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBear1D', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='1', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 0.7405, transfer_loss: 0.6892, total_Loss: 1.7742, val_loss 2.4953, val_acc: 52.5000, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.2840, transfer_loss: 0.6235, total_Loss: 1.2193, val_loss 0.8456, val_acc: 78.1944, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.1820, transfer_loss: 0.4388, total_Loss: 0.8402, val_loss 2.1398, val_acc: 77.3148, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0765, transfer_loss: 0.3731, total_Loss: 0.6361, val_loss 0.6168, val_acc: 82.0370, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.1527, transfer_loss: 0.4835, total_Loss: 0.8780, val_loss 0.4723, val_acc: 89.9537, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0833, transfer_loss: 0.6572, total_Loss: 1.0691, val_loss 0.1480, val_acc: 97.5926, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.1075, transfer_loss: 0.6509, total_Loss: 1.0839, val_loss 0.2641, val_acc: 94.7685, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.1155, transfer_loss: 0.6669, total_Loss: 1.1158, val_loss 0.2983, val_acc: 92.5463, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.0333, transfer_loss: 0.6384, total_Loss: 0.9908, val_loss 0.0683, val_acc: 98.7037, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.0899, transfer_loss: 0.6504, total_Loss: 1.0655, val_loss 0.0888, val_acc: 98.3333, The current lr 0.001000

