Namespace(basic_net='cnn1d_v2', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGearFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='2', steps='50', tgt_wc='1', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 3.4355, transfer_loss: 0.6959, total_Loss: 4.4794, val_loss 2.8789, val_acc: 19.7778, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.3056, transfer_loss: 0.6892, total_Loss: 3.3394, val_loss 2.2538, val_acc: 21.9111, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.3438, transfer_loss: 0.6864, total_Loss: 3.3734, val_loss 2.0375, val_acc: 28.5333, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.9781, transfer_loss: 0.6798, total_Loss: 2.9979, val_loss 1.7543, val_acc: 34.0889, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.9464, transfer_loss: 0.6756, total_Loss: 2.9598, val_loss 1.4973, val_acc: 34.8889, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.6984, transfer_loss: 0.6629, total_Loss: 2.6927, val_loss 1.6396, val_acc: 31.8667, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.7021, transfer_loss: 0.6537, total_Loss: 2.6827, val_loss 1.4370, val_acc: 38.8444, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 1.5932, transfer_loss: 0.6505, total_Loss: 2.5689, val_loss 1.3984, val_acc: 38.1778, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 1.4741, transfer_loss: 0.6378, total_Loss: 2.4307, val_loss 1.6341, val_acc: 33.8667, The current lr 0.001000

