Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1DaFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='3', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.6741, transfer_loss: 0.6936, total_Loss: 3.7145, val_loss 2.5590, val_acc: 28.4000, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.3700, transfer_loss: 0.6730, total_Loss: 3.3795, val_loss 2.9574, val_acc: 27.6000, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.1845, transfer_loss: 0.6136, total_Loss: 3.1049, val_loss 2.3097, val_acc: 24.0000, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.8829, transfer_loss: 0.5501, total_Loss: 2.7081, val_loss 4.7363, val_acc: 21.2000, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.4073, transfer_loss: 0.5454, total_Loss: 2.2254, val_loss 6.1145, val_acc: 21.6000, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.2535, transfer_loss: 0.5532, total_Loss: 2.0834, val_loss 3.5240, val_acc: 27.6000, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.0467, transfer_loss: 0.5324, total_Loss: 1.8453, val_loss 4.0155, val_acc: 23.2000, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 1.0227, transfer_loss: 0.5616, total_Loss: 1.8652, val_loss 2.9501, val_acc: 29.6000, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.9421, transfer_loss: 0.6046, total_Loss: 1.8490, val_loss 4.5189, val_acc: 25.6000, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.8082, transfer_loss: 0.5748, total_Loss: 1.6704, val_loss 5.6910, val_acc: 27.6000, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.7469, transfer_loss: 0.5906, total_Loss: 1.6328, val_loss 4.2326, val_acc: 28.8000, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.6663, transfer_loss: 0.5611, total_Loss: 1.5080, val_loss 4.9756, val_acc: 24.8000, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.6117, transfer_loss: 0.5531, total_Loss: 1.4414, val_loss 6.8468, val_acc: 34.0000, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.5211, transfer_loss: 0.5406, total_Loss: 1.3319, val_loss 6.0233, val_acc: 26.4000, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.4932, transfer_loss: 0.5356, total_Loss: 1.2966, val_loss 5.0510, val_acc: 27.6000, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.4861, transfer_loss: 0.5376, total_Loss: 1.2924, val_loss 7.1506, val_acc: 30.0000, The current lr 0.001000

