Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/For_the_strange_Benchmark/CWRU', dataset='CWRUBear1DaFFT', gamma=0.9, is_continue_train=False, is_descend='False', is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=10, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='2', transfer_loss='plmmd_adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.3207, transfer_loss: 0.7289, total_Loss: 2.3207, val_loss 1.5615, val_acc: 40.3030, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.1124, transfer_loss: 0.7875, total_Loss: 2.1203, val_loss 2.4905, val_acc: 48.4848, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.0948, transfer_loss: 0.8366, total_Loss: 2.1115, val_loss 2.0188, val_acc: 49.0909, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.7228, transfer_loss: 0.9082, total_Loss: 1.7500, val_loss 1.1749, val_acc: 71.5152, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.5949, transfer_loss: 0.9470, total_Loss: 1.6327, val_loss 1.0788, val_acc: 72.1212, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.7679, transfer_loss: 1.0185, total_Loss: 1.8188, val_loss 6.2350, val_acc: 49.3939, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.1707, transfer_loss: 1.0544, total_Loss: 1.2339, val_loss 1.0488, val_acc: 73.0303, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.7071, transfer_loss: 1.0903, total_Loss: 0.7833, val_loss 2.3761, val_acc: 66.3636, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 1.0460, transfer_loss: 1.1628, total_Loss: 1.1388, val_loss 0.3232, val_acc: 90.6061, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.7073, transfer_loss: 1.2018, total_Loss: 0.8152, val_loss 1.2720, val_acc: 75.7576, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.6824, transfer_loss: 1.2554, total_Loss: 0.8075, val_loss 0.8227, val_acc: 82.4242, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.5134, transfer_loss: 1.3135, total_Loss: 0.6573, val_loss 0.7140, val_acc: 77.2727, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.4154, transfer_loss: 1.3166, total_Loss: 0.5726, val_loss 0.4410, val_acc: 87.8788, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.3979, transfer_loss: 1.3873, total_Loss: 0.5773, val_loss 0.2482, val_acc: 92.7273, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.5888, transfer_loss: 1.4489, total_Loss: 0.7903, val_loss 0.2693, val_acc: 92.1212, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.4930, transfer_loss: 1.4048, total_Loss: 0.7021, val_loss 1.1453, val_acc: 76.9697, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.5587, transfer_loss: 1.4959, total_Loss: 0.7961, val_loss 0.2831, val_acc: 91.8182, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.4815, transfer_loss: 1.5118, total_Loss: 0.7361, val_loss 0.1860, val_acc: 95.4545, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.4024, transfer_loss: 1.5504, total_Loss: 0.6784, val_loss 6.0492, val_acc: 54.8485, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.4947, transfer_loss: 1.6716, total_Loss: 0.8085, val_loss 0.6896, val_acc: 84.5455, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.2716, transfer_loss: 1.7180, total_Loss: 0.6107, val_loss 1.0685, val_acc: 78.1818, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.3617, transfer_loss: 1.7095, total_Loss: 0.7155, val_loss 1.1136, val_acc: 78.4848, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.3248, transfer_loss: 1.7463, total_Loss: 0.7029, val_loss 0.3676, val_acc: 88.1818, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.5159, transfer_loss: 1.6741, total_Loss: 0.8943, val_loss 0.5635, val_acc: 90.3030, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.5421, transfer_loss: 1.7657, total_Loss: 0.9579, val_loss 4.1747, val_acc: 66.3636, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.4549, transfer_loss: 1.6957, total_Loss: 0.8702, val_loss 0.2749, val_acc: 93.3333, The current lr 0.001000

