Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1DaFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.7224, transfer_loss: 0.6970, total_Loss: 3.7679, val_loss 1.8308, val_acc: 31.2000, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.3300, transfer_loss: 0.6941, total_Loss: 3.3710, val_loss 2.4850, val_acc: 30.4000, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.0684, transfer_loss: 0.6937, total_Loss: 3.1090, val_loss 1.4269, val_acc: 46.8000, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.8517, transfer_loss: 0.6929, total_Loss: 2.8911, val_loss 1.8767, val_acc: 33.6000, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.4249, transfer_loss: 0.6937, total_Loss: 2.4654, val_loss 3.0556, val_acc: 39.6000, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.2406, transfer_loss: 0.6920, total_Loss: 2.2786, val_loss 2.8112, val_acc: 41.2000, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.9712, transfer_loss: 0.6928, total_Loss: 2.0104, val_loss 2.5321, val_acc: 44.4000, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.8860, transfer_loss: 0.6898, total_Loss: 1.9208, val_loss 2.9042, val_acc: 42.8000, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.8464, transfer_loss: 0.6892, total_Loss: 1.8802, val_loss 3.2627, val_acc: 46.0000, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.7039, transfer_loss: 0.6871, total_Loss: 1.7345, val_loss 5.1510, val_acc: 34.8000, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.6398, transfer_loss: 0.6861, total_Loss: 1.6689, val_loss 2.1940, val_acc: 53.6000, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.5046, transfer_loss: 0.6813, total_Loss: 1.5266, val_loss 3.1424, val_acc: 42.8000, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.5439, transfer_loss: 0.6759, total_Loss: 1.5577, val_loss 5.2739, val_acc: 34.0000, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.4570, transfer_loss: 0.6702, total_Loss: 1.4623, val_loss 4.6525, val_acc: 36.4000, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.4179, transfer_loss: 0.6659, total_Loss: 1.4168, val_loss 4.2823, val_acc: 35.6000, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.4074, transfer_loss: 0.6581, total_Loss: 1.3946, val_loss 0.9498, val_acc: 74.8000, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.4059, transfer_loss: 0.6479, total_Loss: 1.3777, val_loss 5.9953, val_acc: 41.2000, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.3477, transfer_loss: 0.6411, total_Loss: 1.3093, val_loss 10.4109, val_acc: 28.0000, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.3418, transfer_loss: 0.6344, total_Loss: 1.2934, val_loss 3.3583, val_acc: 45.2000, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.3036, transfer_loss: 0.6300, total_Loss: 1.2486, val_loss 3.5796, val_acc: 50.0000, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.2831, transfer_loss: 0.6363, total_Loss: 1.2376, val_loss 1.5055, val_acc: 74.4000, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.2832, transfer_loss: 0.6257, total_Loss: 1.2217, val_loss 10.4688, val_acc: 27.2000, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.2444, transfer_loss: 0.6299, total_Loss: 1.1894, val_loss 0.4108, val_acc: 86.8000, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.2553, transfer_loss: 0.6195, total_Loss: 1.1846, val_loss 6.3212, val_acc: 39.6000, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.1971, transfer_loss: 0.6413, total_Loss: 1.1591, val_loss 0.6610, val_acc: 81.2000, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.1887, transfer_loss: 0.6356, total_Loss: 1.1421, val_loss 9.2352, val_acc: 38.0000, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.2353, transfer_loss: 0.6259, total_Loss: 1.1742, val_loss 1.0953, val_acc: 72.0000, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.2092, transfer_loss: 0.6058, total_Loss: 1.1179, val_loss 0.2758, val_acc: 90.8000, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.1657, transfer_loss: 0.6390, total_Loss: 1.1242, val_loss 2.8835, val_acc: 57.2000, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.1981, transfer_loss: 0.6421, total_Loss: 1.1613, val_loss 5.8727, val_acc: 30.4000, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.1707, transfer_loss: 0.6271, total_Loss: 1.1115, val_loss 0.5161, val_acc: 86.8000, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.1646, transfer_loss: 0.6178, total_Loss: 1.0912, val_loss 0.3386, val_acc: 89.2000, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.1598, transfer_loss: 0.6228, total_Loss: 1.0940, val_loss 0.5118, val_acc: 85.2000, The current lr 0.001000

Epoch: [33/500], cls_loss: 0.1573, transfer_loss: 0.6443, total_Loss: 1.1238, val_loss 1.1838, val_acc: 78.8000, The current lr 0.001000

Epoch: [34/500], cls_loss: 0.1596, transfer_loss: 0.6331, total_Loss: 1.1093, val_loss 0.4223, val_acc: 86.8000, The current lr 0.001000

Epoch: [35/500], cls_loss: 0.1487, transfer_loss: 0.6355, total_Loss: 1.1020, val_loss 1.9736, val_acc: 69.2000, The current lr 0.001000

Epoch: [36/500], cls_loss: 0.1309, transfer_loss: 0.6529, total_Loss: 1.1103, val_loss 0.4806, val_acc: 84.8000, The current lr 0.001000

Epoch: [37/500], cls_loss: 0.1412, transfer_loss: 0.6372, total_Loss: 1.0970, val_loss 0.2387, val_acc: 92.0000, The current lr 0.001000

Epoch: [38/500], cls_loss: 0.1192, transfer_loss: 0.6327, total_Loss: 1.0682, val_loss 0.3746, val_acc: 86.8000, The current lr 0.001000

Epoch: [39/500], cls_loss: 0.1261, transfer_loss: 0.6420, total_Loss: 1.0891, val_loss 1.3461, val_acc: 74.0000, The current lr 0.001000

Epoch: [40/500], cls_loss: 0.1121, transfer_loss: 0.6329, total_Loss: 1.0614, val_loss 0.6956, val_acc: 85.2000, The current lr 0.001000

Epoch: [41/500], cls_loss: 0.1261, transfer_loss: 0.6162, total_Loss: 1.0503, val_loss 0.8308, val_acc: 84.0000, The current lr 0.001000

Epoch: [42/500], cls_loss: 0.1196, transfer_loss: 0.6369, total_Loss: 1.0750, val_loss 0.4158, val_acc: 87.6000, The current lr 0.001000

Epoch: [43/500], cls_loss: 0.1301, transfer_loss: 0.6383, total_Loss: 1.0875, val_loss 0.2616, val_acc: 90.0000, The current lr 0.001000

Epoch: [44/500], cls_loss: 0.1157, transfer_loss: 0.6289, total_Loss: 1.0590, val_loss 0.4857, val_acc: 87.2000, The current lr 0.001000

Epoch: [45/500], cls_loss: 0.1143, transfer_loss: 0.6352, total_Loss: 1.0671, val_loss 0.1088, val_acc: 95.6000, The current lr 0.001000

Epoch: [46/500], cls_loss: 0.1145, transfer_loss: 0.6354, total_Loss: 1.0676, val_loss 0.4109, val_acc: 89.2000, The current lr 0.001000

Epoch: [47/500], cls_loss: 0.1006, transfer_loss: 0.6396, total_Loss: 1.0599, val_loss 0.2097, val_acc: 93.2000, The current lr 0.001000

Epoch: [48/500], cls_loss: 0.1006, transfer_loss: 0.6306, total_Loss: 1.0465, val_loss 0.2781, val_acc: 92.4000, The current lr 0.001000

Epoch: [49/500], cls_loss: 0.1002, transfer_loss: 0.6412, total_Loss: 1.0619, val_loss 0.4868, val_acc: 87.6000, The current lr 0.001000

