Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/For_the_strange_Benchmark/CWRU', dataset='CWRUBear1DaFFT', gamma=0.9, is_continue_train=False, is_descend='False', is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=10, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='3', transfer_loss='plmmd_adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.2402, transfer_loss: 0.7291, total_Loss: 2.2402, val_loss 1.5870, val_acc: 33.6364, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.1214, transfer_loss: 0.7867, total_Loss: 2.1293, val_loss 2.6264, val_acc: 48.4848, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.0280, transfer_loss: 0.8407, total_Loss: 2.0448, val_loss 2.0024, val_acc: 57.5758, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.4807, transfer_loss: 0.8973, total_Loss: 1.5076, val_loss 5.8713, val_acc: 33.3333, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.7058, transfer_loss: 0.9447, total_Loss: 1.7435, val_loss 1.3548, val_acc: 59.3939, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.9059, transfer_loss: 1.0104, total_Loss: 1.9563, val_loss 1.6244, val_acc: 68.7879, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.0589, transfer_loss: 1.0263, total_Loss: 1.1204, val_loss 3.7917, val_acc: 50.0000, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.8712, transfer_loss: 1.1079, total_Loss: 0.9486, val_loss 1.4565, val_acc: 76.6667, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.8023, transfer_loss: 1.1465, total_Loss: 0.8938, val_loss 1.0633, val_acc: 77.5758, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.9642, transfer_loss: 1.2057, total_Loss: 1.0725, val_loss 3.4480, val_acc: 70.9091, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.8433, transfer_loss: 1.2122, total_Loss: 0.9641, val_loss 4.8926, val_acc: 63.0303, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.7742, transfer_loss: 1.2905, total_Loss: 0.9156, val_loss 2.0626, val_acc: 68.1818, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.7465, transfer_loss: 1.3146, total_Loss: 0.9036, val_loss 1.2016, val_acc: 78.4848, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.4772, transfer_loss: 1.3735, total_Loss: 0.6548, val_loss 0.8550, val_acc: 82.4242, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.4378, transfer_loss: 1.4280, total_Loss: 0.6364, val_loss 1.4657, val_acc: 76.0606, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.5559, transfer_loss: 1.4190, total_Loss: 0.7672, val_loss 1.4299, val_acc: 72.4242, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.5639, transfer_loss: 1.5008, total_Loss: 0.8019, val_loss 0.5581, val_acc: 87.5758, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.4575, transfer_loss: 1.5510, total_Loss: 0.7186, val_loss 0.4590, val_acc: 90.9091, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.2694, transfer_loss: 1.5615, total_Loss: 0.5475, val_loss 0.6332, val_acc: 86.9697, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.3402, transfer_loss: 1.6342, total_Loss: 0.6471, val_loss 2.0887, val_acc: 71.8182, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.6152, transfer_loss: 1.6348, total_Loss: 0.9379, val_loss 1.0768, val_acc: 87.2727, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.4184, transfer_loss: 1.7558, total_Loss: 0.7818, val_loss 0.5180, val_acc: 89.0909, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.3321, transfer_loss: 1.7702, total_Loss: 0.7154, val_loss 0.6283, val_acc: 86.9697, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.5190, transfer_loss: 1.6595, total_Loss: 0.8941, val_loss 0.7682, val_acc: 88.1818, The current lr 0.001000

