Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBear1DaFFT', gamma=0.9, is_continue_train=False, is_descend='False', is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='0', steps='50', tgt_wc='2', transfer_loss='plmmd_adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 1.1305, transfer_loss: 0.7617, total_Loss: 1.1305, val_loss 2.4671, val_acc: 55.0000, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.6189, transfer_loss: 0.8522, total_Loss: 0.6274, val_loss 1.1542, val_acc: 70.0000, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.4794, transfer_loss: 0.9548, total_Loss: 0.4985, val_loss 8.5561, val_acc: 40.1389, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.2693, transfer_loss: 1.0613, total_Loss: 0.3011, val_loss 1.1548, val_acc: 73.8889, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.2672, transfer_loss: 1.1637, total_Loss: 0.3137, val_loss 2.5479, val_acc: 62.3611, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.2414, transfer_loss: 1.2538, total_Loss: 0.3040, val_loss 1.1002, val_acc: 72.0833, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.0999, transfer_loss: 1.3509, total_Loss: 0.1809, val_loss 4.4269, val_acc: 61.5278, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.2654, transfer_loss: 1.4295, total_Loss: 0.3653, val_loss 0.6946, val_acc: 80.5556, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.2115, transfer_loss: 1.4914, total_Loss: 0.3306, val_loss 2.5539, val_acc: 79.0278, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.1404, transfer_loss: 1.5594, total_Loss: 0.2803, val_loss 1.0854, val_acc: 76.1111, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0839, transfer_loss: 1.5910, total_Loss: 0.2424, val_loss 1.1018, val_acc: 73.0556, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0864, transfer_loss: 1.5818, total_Loss: 0.2597, val_loss 1.6162, val_acc: 69.3056, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0545, transfer_loss: 1.5808, total_Loss: 0.2433, val_loss 1.0889, val_acc: 74.1667, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.0597, transfer_loss: 1.5795, total_Loss: 0.2639, val_loss 0.2879, val_acc: 89.8611, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.0446, transfer_loss: 1.5197, total_Loss: 0.2559, val_loss 0.5383, val_acc: 82.7778, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.0606, transfer_loss: 1.5926, total_Loss: 0.2977, val_loss 0.7691, val_acc: 82.6389, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.0409, transfer_loss: 1.5711, total_Loss: 0.2901, val_loss 0.8134, val_acc: 84.3056, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.0357, transfer_loss: 1.5721, total_Loss: 0.3005, val_loss 0.2865, val_acc: 90.9722, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.0520, transfer_loss: 1.5668, total_Loss: 0.3310, val_loss 0.1820, val_acc: 94.3056, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.0870, transfer_loss: 1.5988, total_Loss: 0.3871, val_loss 0.2417, val_acc: 90.6944, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.0838, transfer_loss: 1.6017, total_Loss: 0.4000, val_loss 0.3198, val_acc: 91.8056, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.0297, transfer_loss: 1.6087, total_Loss: 0.3627, val_loss 0.1443, val_acc: 94.8611, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.0290, transfer_loss: 1.6546, total_Loss: 0.3873, val_loss 0.1958, val_acc: 92.5000, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.0251, transfer_loss: 1.7098, total_Loss: 0.4116, val_loss 0.1033, val_acc: 95.8333, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.0781, transfer_loss: 1.7381, total_Loss: 0.4874, val_loss 0.5116, val_acc: 84.7222, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.0226, transfer_loss: 1.7557, total_Loss: 0.4526, val_loss 0.1748, val_acc: 93.8889, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.0169, transfer_loss: 1.7988, total_Loss: 0.4743, val_loss 0.0804, val_acc: 96.9444, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.0414, transfer_loss: 1.8213, total_Loss: 0.5215, val_loss 0.1213, val_acc: 95.1389, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.0285, transfer_loss: 1.8661, total_Loss: 0.5378, val_loss 0.1684, val_acc: 95.1389, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.0290, transfer_loss: 1.8730, total_Loss: 0.5574, val_loss 0.0513, val_acc: 98.4722, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.0278, transfer_loss: 1.9042, total_Loss: 0.5825, val_loss 0.1023, val_acc: 96.2500, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.0519, transfer_loss: 1.9299, total_Loss: 0.6317, val_loss 0.1657, val_acc: 93.7500, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.0405, transfer_loss: 1.9381, total_Loss: 0.6404, val_loss 0.0648, val_acc: 98.1944, The current lr 0.001000

Epoch: [33/500], cls_loss: 0.0397, transfer_loss: 1.9550, total_Loss: 0.6624, val_loss 0.3245, val_acc: 91.9444, The current lr 0.001000

Epoch: [34/500], cls_loss: 0.0322, transfer_loss: 1.9890, total_Loss: 0.6836, val_loss 0.3028, val_acc: 90.5556, The current lr 0.001000

Epoch: [35/500], cls_loss: 0.0326, transfer_loss: 1.9636, total_Loss: 0.6931, val_loss 0.1101, val_acc: 96.3889, The current lr 0.001000

Epoch: [36/500], cls_loss: 0.0465, transfer_loss: 1.9919, total_Loss: 0.7341, val_loss 0.0316, val_acc: 99.1667, The current lr 0.001000

Epoch: [37/500], cls_loss: 0.0188, transfer_loss: 2.0056, total_Loss: 0.7288, val_loss 0.3543, val_acc: 90.5556, The current lr 0.001000

Epoch: [38/500], cls_loss: 0.0254, transfer_loss: 2.0169, total_Loss: 0.7570, val_loss 0.1443, val_acc: 95.2778, The current lr 0.001000

Epoch: [39/500], cls_loss: 0.0195, transfer_loss: 2.0276, total_Loss: 0.7725, val_loss 0.0328, val_acc: 98.8889, The current lr 0.001000

Epoch: [40/500], cls_loss: 0.0252, transfer_loss: 2.0244, total_Loss: 0.7944, val_loss 0.3313, val_acc: 91.3889, The current lr 0.001000

Epoch: [41/500], cls_loss: 0.0164, transfer_loss: 2.0171, total_Loss: 0.8000, val_loss 0.0628, val_acc: 97.6389, The current lr 0.001000

Epoch: [42/500], cls_loss: 0.0351, transfer_loss: 2.0567, total_Loss: 0.8515, val_loss 0.1225, val_acc: 95.0000, The current lr 0.001000

Epoch: [43/500], cls_loss: 0.0445, transfer_loss: 2.0575, total_Loss: 0.8784, val_loss 0.0114, val_acc: 99.4444, The current lr 0.001000

Epoch: [44/500], cls_loss: 0.0170, transfer_loss: 2.0814, total_Loss: 0.8780, val_loss 0.0229, val_acc: 99.0278, The current lr 0.001000

Epoch: [45/500], cls_loss: 0.0173, transfer_loss: 2.0810, total_Loss: 0.8953, val_loss 0.0557, val_acc: 98.4722, The current lr 0.001000

Epoch: [46/500], cls_loss: 0.0324, transfer_loss: 2.0792, total_Loss: 0.9267, val_loss 0.0505, val_acc: 98.3333, The current lr 0.001000

Epoch: [47/500], cls_loss: 0.0299, transfer_loss: 2.0939, total_Loss: 0.9474, val_loss 0.1280, val_acc: 95.2778, The current lr 0.001000

Epoch: [48/500], cls_loss: 0.0372, transfer_loss: 2.0818, total_Loss: 0.9662, val_loss 0.0926, val_acc: 96.3889, The current lr 0.001000

Epoch: [49/500], cls_loss: 0.0467, transfer_loss: 2.1195, total_Loss: 1.0094, val_loss 0.1594, val_acc: 94.3056, The current lr 0.001000

Epoch: [50/500], cls_loss: 0.0220, transfer_loss: 2.1224, total_Loss: 1.0028, val_loss 0.0111, val_acc: 99.4444, The current lr 0.000900

Epoch: [51/500], cls_loss: 0.0178, transfer_loss: 2.1032, total_Loss: 1.0062, val_loss 0.1225, val_acc: 94.8611, The current lr 0.000900

Epoch: [52/500], cls_loss: 0.0217, transfer_loss: 2.1223, total_Loss: 1.0355, val_loss 0.0243, val_acc: 99.4444, The current lr 0.000900

