Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/For_the_strange_Benchmark/CWRU', dataset='CWRUBear1DaFFT', gamma=0.9, is_continue_train=False, is_descend='False', is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=10, num_workers=3, seed=1, src_wc='2', steps='50', tgt_wc='1', transfer_loss='plmmd_adv', transfer_loss_weight=1.5, weight_decay=0.001)
Epoch: [ 0/500], cls_loss: 2.3632, transfer_loss: 0.7106, total_Loss: 2.3632, val_loss 1.4488, val_acc: 42.1212, The current lr 0.001000
Epoch: [ 1/500], cls_loss: 1.9525, transfer_loss: 0.7280, total_Loss: 1.9597, val_loss 2.6507, val_acc: 43.9394, The current lr 0.001000
Epoch: [ 2/500], cls_loss: 1.8874, transfer_loss: 0.7411, total_Loss: 1.9022, val_loss 1.2211, val_acc: 69.0909, The current lr 0.001000
Epoch: [ 3/500], cls_loss: 1.1403, transfer_loss: 0.7558, total_Loss: 1.1630, val_loss 0.9912, val_acc: 78.4848, The current lr 0.001000
Epoch: [ 4/500], cls_loss: 1.7193, transfer_loss: 0.7650, total_Loss: 1.7498, val_loss 0.9126, val_acc: 67.5758, The current lr 0.001000
Epoch: [ 5/500], cls_loss: 1.6994, transfer_loss: 0.7789, total_Loss: 1.7383, val_loss 2.3705, val_acc: 63.0303, The current lr 0.001000
Epoch: [ 6/500], cls_loss: 1.1859, transfer_loss: 0.7845, total_Loss: 1.2329, val_loss 3.6956, val_acc: 63.0303, The current lr 0.001000
Epoch: [ 7/500], cls_loss: 0.8122, transfer_loss: 0.7959, total_Loss: 0.8678, val_loss 1.1684, val_acc: 72.7273, The current lr 0.001000
Epoch: [ 8/500], cls_loss: 0.7683, transfer_loss: 0.8057, total_Loss: 0.8326, val_loss 0.7546, val_acc: 84.5455, The current lr 0.001000
Epoch: [ 9/500], cls_loss: 0.8312, transfer_loss: 0.8192, total_Loss: 0.9047, val_loss 0.9430, val_acc: 85.4545, The current lr 0.001000
Epoch: [10/500], cls_loss: 0.7864, transfer_loss: 0.8229, total_Loss: 0.8684, val_loss 1.8900, val_acc: 77.5758, The current lr 0.001000
Epoch: [11/500], cls_loss: 0.6942, transfer_loss: 0.8465, total_Loss: 0.7870, val_loss 1.1003, val_acc: 79.3939, The current lr 0.001000
Epoch: [12/500], cls_loss: 0.6681, transfer_loss: 0.8611, total_Loss: 0.7709, val_loss 1.2567, val_acc: 75.4545, The current lr 0.001000
Epoch: [13/500], cls_loss: 0.5640, transfer_loss: 0.8601, total_Loss: 0.6752, val_loss 1.0417, val_acc: 85.1515, The current lr 0.001000
Epoch: [14/500], cls_loss: 0.3498, transfer_loss: 0.8720, total_Loss: 0.4711, val_loss 0.7490, val_acc: 87.5758, The current lr 0.001000
Epoch: [15/500], cls_loss: 0.3277, transfer_loss: 0.8858, total_Loss: 0.4596, val_loss 1.7568, val_acc: 70.0000, The current lr 0.001000
Epoch: [16/500], cls_loss: 0.6249, transfer_loss: 0.8900, total_Loss: 0.7661, val_loss 1.0280, val_acc: 87.2727, The current lr 0.001000
Epoch: [17/500], cls_loss: 0.4000, transfer_loss: 0.9044, total_Loss: 0.5523, val_loss 1.6387, val_acc: 78.7879, The current lr 0.001000
Epoch: [18/500], cls_loss: 0.1967, transfer_loss: 0.9088, total_Loss: 0.3586, val_loss 0.7915, val_acc: 85.1515, The current lr 0.001000
Epoch: [19/500], cls_loss: 0.2003, transfer_loss: 0.9367, total_Loss: 0.3762, val_loss 1.2638, val_acc: 77.2727, The current lr 0.001000
Epoch: [20/500], cls_loss: 0.3759, transfer_loss: 0.9659, total_Loss: 0.5666, val_loss 1.6079, val_acc: 84.2424, The current lr 0.001000
Epoch: [21/500], cls_loss: 0.3547, transfer_loss: 0.9673, total_Loss: 0.5549, val_loss 0.8836, val_acc: 89.6970, The current lr 0.001000
Epoch: [22/500], cls_loss: 0.2855, transfer_loss: 0.9777, total_Loss: 0.4972, val_loss 1.2291, val_acc: 89.6970, The current lr 0.001000
Epoch: [23/500], cls_loss: 0.6534, transfer_loss: 0.9798, total_Loss: 0.8749, val_loss 1.1215, val_acc: 86.9697, The current lr 0.001000
Epoch: [24/500], cls_loss: 0.4728, transfer_loss: 0.9912, total_Loss: 0.7062, val_loss 1.0730, val_acc: 83.9394, The current lr 0.001000
