Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/For_the_strange_Benchmark/CWRU', dataset='CWRUBear1DaFFT', gamma=0.9, is_continue_train=False, is_descend='False', is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=10, num_workers=3, seed=1, src_wc='3', steps='50', tgt_wc='2', transfer_loss='plmmd_adv', transfer_loss_weight=1.5, weight_decay=0.001)
Epoch: [ 0/500], cls_loss: 2.3851, transfer_loss: 0.7115, total_Loss: 2.3851, val_loss 1.5365, val_acc: 44.2424, The current lr 0.001000
Epoch: [ 1/500], cls_loss: 1.8200, transfer_loss: 0.7271, total_Loss: 1.8273, val_loss 3.2113, val_acc: 41.2121, The current lr 0.001000
Epoch: [ 2/500], cls_loss: 2.0881, transfer_loss: 0.7350, total_Loss: 2.1028, val_loss 2.9721, val_acc: 53.3333, The current lr 0.001000
Epoch: [ 3/500], cls_loss: 1.4758, transfer_loss: 0.7454, total_Loss: 1.4981, val_loss 8.5169, val_acc: 30.9091, The current lr 0.001000
Epoch: [ 4/500], cls_loss: 1.3064, transfer_loss: 0.7534, total_Loss: 1.3365, val_loss 1.1527, val_acc: 69.0909, The current lr 0.001000
Epoch: [ 5/500], cls_loss: 1.0651, transfer_loss: 0.7645, total_Loss: 1.1032, val_loss 4.4987, val_acc: 64.2424, The current lr 0.001000
Epoch: [ 6/500], cls_loss: 1.0741, transfer_loss: 0.7781, total_Loss: 1.1208, val_loss 4.9285, val_acc: 55.7576, The current lr 0.001000
Epoch: [ 7/500], cls_loss: 0.9236, transfer_loss: 0.7906, total_Loss: 0.9789, val_loss 2.0421, val_acc: 65.4545, The current lr 0.001000
Epoch: [ 8/500], cls_loss: 0.6882, transfer_loss: 0.8013, total_Loss: 0.7521, val_loss 2.0929, val_acc: 69.0909, The current lr 0.001000
Epoch: [ 9/500], cls_loss: 0.7817, transfer_loss: 0.8077, total_Loss: 0.8542, val_loss 2.1407, val_acc: 70.9091, The current lr 0.001000
Epoch: [10/500], cls_loss: 0.4521, transfer_loss: 0.8204, total_Loss: 0.5338, val_loss 3.4781, val_acc: 65.7576, The current lr 0.001000
Epoch: [11/500], cls_loss: 0.5632, transfer_loss: 0.8346, total_Loss: 0.6546, val_loss 1.7333, val_acc: 71.8182, The current lr 0.001000
Epoch: [12/500], cls_loss: 0.4921, transfer_loss: 0.8550, total_Loss: 0.5942, val_loss 1.0550, val_acc: 81.8182, The current lr 0.001000
Epoch: [13/500], cls_loss: 0.3569, transfer_loss: 0.8586, total_Loss: 0.4679, val_loss 2.7025, val_acc: 73.9394, The current lr 0.001000
Epoch: [14/500], cls_loss: 0.1770, transfer_loss: 0.8721, total_Loss: 0.2983, val_loss 5.4950, val_acc: 63.0303, The current lr 0.001000
Epoch: [15/500], cls_loss: 0.3283, transfer_loss: 0.8797, total_Loss: 0.4592, val_loss 3.5241, val_acc: 68.4848, The current lr 0.001000
Epoch: [16/500], cls_loss: 0.3491, transfer_loss: 0.8898, total_Loss: 0.4903, val_loss 1.0061, val_acc: 83.0303, The current lr 0.001000
Epoch: [17/500], cls_loss: 0.2838, transfer_loss: 0.8991, total_Loss: 0.4352, val_loss 2.5558, val_acc: 73.9394, The current lr 0.001000
Epoch: [18/500], cls_loss: 0.4267, transfer_loss: 0.9096, total_Loss: 0.5887, val_loss 0.7298, val_acc: 86.9697, The current lr 0.001000
Epoch: [19/500], cls_loss: 0.6271, transfer_loss: 0.9301, total_Loss: 0.8017, val_loss 3.5469, val_acc: 68.7879, The current lr 0.001000
Epoch: [20/500], cls_loss: 0.3082, transfer_loss: 0.9346, total_Loss: 0.4927, val_loss 1.7493, val_acc: 75.4545, The current lr 0.001000
Epoch: [21/500], cls_loss: 0.2199, transfer_loss: 0.9466, total_Loss: 0.4158, val_loss 1.3197, val_acc: 80.0000, The current lr 0.001000
Epoch: [22/500], cls_loss: 0.7047, transfer_loss: 0.9471, total_Loss: 0.9098, val_loss 1.9449, val_acc: 74.5455, The current lr 0.001000
Epoch: [23/500], cls_loss: 0.7137, transfer_loss: 0.9374, total_Loss: 0.9256, val_loss 0.4916, val_acc: 90.0000, The current lr 0.001000
Epoch: [24/500], cls_loss: 0.4063, transfer_loss: 0.9528, total_Loss: 0.6307, val_loss 3.2345, val_acc: 70.3030, The current lr 0.001000
Epoch: [25/500], cls_loss: 0.4270, transfer_loss: 0.9363, total_Loss: 0.6564, val_loss 1.1365, val_acc: 84.2424, The current lr 0.001000
Epoch: [26/500], cls_loss: 0.5725, transfer_loss: 0.9600, total_Loss: 0.8167, val_loss 1.3664, val_acc: 75.1515, The current lr 0.001000
Epoch: [27/500], cls_loss: 0.4597, transfer_loss: 0.9580, total_Loss: 0.7122, val_loss 5.4621, val_acc: 71.2121, The current lr 0.001000
Epoch: [28/500], cls_loss: 0.3764, transfer_loss: 0.9523, total_Loss: 0.6363, val_loss 2.8193, val_acc: 73.0303, The current lr 0.001000
Epoch: [29/500], cls_loss: 0.2380, transfer_loss: 0.9640, total_Loss: 0.5100, val_loss 0.2666, val_acc: 94.2424, The current lr 0.001000
Epoch: [30/500], cls_loss: 0.1963, transfer_loss: 0.9692, total_Loss: 0.4786, val_loss 3.6860, val_acc: 73.9394, The current lr 0.001000
Epoch: [31/500], cls_loss: 0.1864, transfer_loss: 0.9715, total_Loss: 0.4783, val_loss 1.3315, val_acc: 83.0303, The current lr 0.001000
Epoch: [32/500], cls_loss: 0.1940, transfer_loss: 0.9821, total_Loss: 0.4980, val_loss 1.5698, val_acc: 85.1515, The current lr 0.001000
Epoch: [33/500], cls_loss: 0.4503, transfer_loss: 0.9894, total_Loss: 0.7654, val_loss 2.7088, val_acc: 68.7879, The current lr 0.001000
Epoch: [34/500], cls_loss: 0.3563, transfer_loss: 1.0047, total_Loss: 0.6853, val_loss 0.6732, val_acc: 89.6970, The current lr 0.001000
Epoch: [35/500], cls_loss: 0.1728, transfer_loss: 0.9955, total_Loss: 0.5077, val_loss 0.2216, val_acc: 93.6364, The current lr 0.001000
Epoch: [36/500], cls_loss: 0.1578, transfer_loss: 1.0068, total_Loss: 0.5053, val_loss 0.5219, val_acc: 90.0000, The current lr 0.001000
Epoch: [37/500], cls_loss: 0.1813, transfer_loss: 1.0255, total_Loss: 0.5443, val_loss 0.4860, val_acc: 91.5152, The current lr 0.001000
Epoch: [38/500], cls_loss: 0.1921, transfer_loss: 1.0402, total_Loss: 0.5694, val_loss 5.0413, val_acc: 69.6970, The current lr 0.001000
Epoch: [39/500], cls_loss: 0.3641, transfer_loss: 1.0420, total_Loss: 0.7510, val_loss 5.9036, val_acc: 70.9091, The current lr 0.001000
