Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXBear/ZouBearingFaultRawConstantLoad.mat', dataset='CQDXBear1DaFFT', gamma=0.9, is_continue_train=False, is_descend='False', is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='2', transfer_loss='plmmd_adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 1.1525, transfer_loss: 0.7607, total_Loss: 1.1525, val_loss 0.4091, val_acc: 89.4444, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 0.1948, transfer_loss: 0.8647, total_Loss: 0.2035, val_loss 1.1464, val_acc: 79.1667, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 0.2321, transfer_loss: 0.9727, total_Loss: 0.2515, val_loss 5.6319, val_acc: 46.5278, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 0.0939, transfer_loss: 1.0559, total_Loss: 0.1256, val_loss 0.0215, val_acc: 99.1667, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 0.0539, transfer_loss: 1.1734, total_Loss: 0.1008, val_loss 0.1028, val_acc: 97.0833, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 0.0750, transfer_loss: 1.2513, total_Loss: 0.1375, val_loss 0.2173, val_acc: 92.2222, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.0391, transfer_loss: 1.3413, total_Loss: 0.1195, val_loss 0.0157, val_acc: 99.4444, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.0335, transfer_loss: 1.4234, total_Loss: 0.1330, val_loss 0.0488, val_acc: 98.8889, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.0368, transfer_loss: 1.4817, total_Loss: 0.1551, val_loss 0.2878, val_acc: 91.2500, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.0335, transfer_loss: 1.5541, total_Loss: 0.1729, val_loss 0.9844, val_acc: 81.6667, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.0155, transfer_loss: 1.5555, total_Loss: 0.1705, val_loss 0.0709, val_acc: 98.0556, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.0223, transfer_loss: 1.5349, total_Loss: 0.1905, val_loss 0.1266, val_acc: 96.3889, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.0181, transfer_loss: 1.5360, total_Loss: 0.2015, val_loss 0.0453, val_acc: 98.4722, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.0265, transfer_loss: 1.5768, total_Loss: 0.2303, val_loss 0.1520, val_acc: 95.6944, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.0129, transfer_loss: 1.5245, total_Loss: 0.2249, val_loss 0.0052, val_acc: 99.8611, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.0109, transfer_loss: 1.5948, total_Loss: 0.2484, val_loss 0.0217, val_acc: 99.3056, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.0279, transfer_loss: 1.5988, total_Loss: 0.2816, val_loss 0.0162, val_acc: 99.4444, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.0135, transfer_loss: 1.6076, total_Loss: 0.2842, val_loss 0.0103, val_acc: 99.5833, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.0095, transfer_loss: 1.6366, total_Loss: 0.3010, val_loss 0.0461, val_acc: 98.7500, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.0299, transfer_loss: 1.6809, total_Loss: 0.3455, val_loss 0.0236, val_acc: 99.5833, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.0207, transfer_loss: 1.7068, total_Loss: 0.3576, val_loss 0.0151, val_acc: 99.5833, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.0136, transfer_loss: 1.7358, total_Loss: 0.3729, val_loss 0.2663, val_acc: 91.8056, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.0249, transfer_loss: 1.7950, total_Loss: 0.4136, val_loss 0.1369, val_acc: 94.4444, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.0259, transfer_loss: 1.8410, total_Loss: 0.4420, val_loss 0.0491, val_acc: 98.6111, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.0158, transfer_loss: 1.8583, total_Loss: 0.4534, val_loss 0.0282, val_acc: 99.3056, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.0062, transfer_loss: 1.8821, total_Loss: 0.4672, val_loss 0.1589, val_acc: 94.4444, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.0094, transfer_loss: 1.9188, total_Loss: 0.4973, val_loss 0.0138, val_acc: 99.4444, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.0148, transfer_loss: 1.9476, total_Loss: 0.5282, val_loss 1.4556, val_acc: 73.4722, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.0228, transfer_loss: 1.9761, total_Loss: 0.5621, val_loss 0.0123, val_acc: 99.7222, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.0097, transfer_loss: 1.9796, total_Loss: 0.5683, val_loss 0.0068, val_acc: 99.7222, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.0056, transfer_loss: 2.0245, total_Loss: 0.5954, val_loss 0.0104, val_acc: 99.8611, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.0205, transfer_loss: 2.0441, total_Loss: 0.6346, val_loss 0.0221, val_acc: 99.5833, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.0324, transfer_loss: 2.0352, total_Loss: 0.6623, val_loss 0.0465, val_acc: 98.3333, The current lr 0.001000

Epoch: [33/500], cls_loss: 0.0114, transfer_loss: 2.0417, total_Loss: 0.6617, val_loss 0.0071, val_acc: 99.7222, The current lr 0.001000

Epoch: [34/500], cls_loss: 0.0050, transfer_loss: 2.0744, total_Loss: 0.6844, val_loss 0.0207, val_acc: 99.1667, The current lr 0.001000

Epoch: [35/500], cls_loss: 0.0137, transfer_loss: 2.0580, total_Loss: 0.7060, val_loss 0.0675, val_acc: 97.6389, The current lr 0.001000

Epoch: [36/500], cls_loss: 0.0145, transfer_loss: 2.0834, total_Loss: 0.7337, val_loss 0.0029, val_acc: 100.0000, The current lr 0.001000

Epoch: [37/500], cls_loss: 0.0056, transfer_loss: 2.0800, total_Loss: 0.7419, val_loss 0.0089, val_acc: 99.7222, The current lr 0.001000

Epoch: [38/500], cls_loss: 0.0116, transfer_loss: 2.1029, total_Loss: 0.7744, val_loss 0.0145, val_acc: 99.5833, The current lr 0.001000

Epoch: [39/500], cls_loss: 0.0143, transfer_loss: 2.1196, total_Loss: 0.8015, val_loss 0.0046, val_acc: 100.0000, The current lr 0.001000

Epoch: [40/500], cls_loss: 0.0078, transfer_loss: 2.1041, total_Loss: 0.8073, val_loss 0.0062, val_acc: 99.8611, The current lr 0.001000

Epoch: [41/500], cls_loss: 0.0099, transfer_loss: 2.1115, total_Loss: 0.8301, val_loss 0.0125, val_acc: 99.7222, The current lr 0.001000

Epoch: [42/500], cls_loss: 0.0106, transfer_loss: 2.1151, total_Loss: 0.8502, val_loss 0.0057, val_acc: 100.0000, The current lr 0.001000

Epoch: [43/500], cls_loss: 0.0227, transfer_loss: 2.1305, total_Loss: 0.8863, val_loss 0.0613, val_acc: 97.3611, The current lr 0.001000

Epoch: [44/500], cls_loss: 0.0063, transfer_loss: 2.1658, total_Loss: 0.9022, val_loss 0.0101, val_acc: 99.7222, The current lr 0.001000

Epoch: [45/500], cls_loss: 0.0092, transfer_loss: 2.1580, total_Loss: 0.9196, val_loss 0.0060, val_acc: 99.8611, The current lr 0.001000

Epoch: [46/500], cls_loss: 0.0132, transfer_loss: 2.1601, total_Loss: 0.9423, val_loss 0.0044, val_acc: 99.8611, The current lr 0.001000

Epoch: [47/500], cls_loss: 0.0142, transfer_loss: 2.1734, total_Loss: 0.9666, val_loss 0.0106, val_acc: 99.5833, The current lr 0.001000

Epoch: [48/500], cls_loss: 0.0094, transfer_loss: 2.1527, total_Loss: 0.9700, val_loss 0.0083, val_acc: 99.7222, The current lr 0.001000

Epoch: [49/500], cls_loss: 0.0257, transfer_loss: 2.1920, total_Loss: 1.0213, val_loss 0.0079, val_acc: 99.7222, The current lr 0.001000

Epoch: [50/500], cls_loss: 0.0112, transfer_loss: 2.1779, total_Loss: 1.0177, val_loss 0.0090, val_acc: 99.7222, The current lr 0.000900

Epoch: [51/500], cls_loss: 0.0137, transfer_loss: 2.1727, total_Loss: 1.0348, val_loss 0.0073, val_acc: 99.7222, The current lr 0.000900

Epoch: [52/500], cls_loss: 0.0199, transfer_loss: 2.1749, total_Loss: 1.0589, val_loss 0.0115, val_acc: 99.8611, The current lr 0.000900

Epoch: [53/500], cls_loss: 0.0095, transfer_loss: 2.2075, total_Loss: 1.0810, val_loss 0.0060, val_acc: 99.8611, The current lr 0.000900

Epoch: [54/500], cls_loss: 0.0134, transfer_loss: 2.1915, total_Loss: 1.0938, val_loss 0.0029, val_acc: 100.0000, The current lr 0.000900

Epoch: [55/500], cls_loss: 0.0239, transfer_loss: 2.2112, total_Loss: 1.1307, val_loss 0.0560, val_acc: 98.0556, The current lr 0.000900

Epoch: [56/500], cls_loss: 0.0160, transfer_loss: 2.2159, total_Loss: 1.1416, val_loss 0.0039, val_acc: 100.0000, The current lr 0.000900

Epoch: [57/500], cls_loss: 0.0110, transfer_loss: 2.2077, total_Loss: 1.1488, val_loss 0.0087, val_acc: 99.8611, The current lr 0.000900

Epoch: [58/500], cls_loss: 0.0092, transfer_loss: 2.2025, total_Loss: 1.1604, val_loss 0.0034, val_acc: 100.0000, The current lr 0.000900

Epoch: [59/500], cls_loss: 0.0248, transfer_loss: 2.2334, total_Loss: 1.2083, val_loss 0.0157, val_acc: 99.5833, The current lr 0.000900

Epoch: [60/500], cls_loss: 0.0138, transfer_loss: 2.2347, total_Loss: 1.2139, val_loss 0.0062, val_acc: 99.7222, The current lr 0.000900

Epoch: [61/500], cls_loss: 0.0221, transfer_loss: 2.2224, total_Loss: 1.2314, val_loss 0.0093, val_acc: 99.8611, The current lr 0.000900

Epoch: [62/500], cls_loss: 0.0149, transfer_loss: 2.2309, total_Loss: 1.2444, val_loss 0.0063, val_acc: 99.7222, The current lr 0.000900

Epoch: [63/500], cls_loss: 0.0198, transfer_loss: 2.2210, total_Loss: 1.2592, val_loss 0.0049, val_acc: 99.8611, The current lr 0.000900

Epoch: [64/500], cls_loss: 0.0166, transfer_loss: 2.2195, total_Loss: 1.2705, val_loss 0.0047, val_acc: 100.0000, The current lr 0.000900

Epoch: [65/500], cls_loss: 0.0326, transfer_loss: 2.2433, total_Loss: 1.3151, val_loss 0.0071, val_acc: 99.8611, The current lr 0.000900

Epoch: [66/500], cls_loss: 0.0114, transfer_loss: 2.2207, total_Loss: 1.2957, val_loss 0.0037, val_acc: 100.0000, The current lr 0.000900

Epoch: [67/500], cls_loss: 0.0169, transfer_loss: 2.2342, total_Loss: 1.3238, val_loss 0.0052, val_acc: 100.0000, The current lr 0.000900

Epoch: [68/500], cls_loss: 0.0209, transfer_loss: 2.2360, total_Loss: 1.3435, val_loss 0.0083, val_acc: 99.8611, The current lr 0.000900

Epoch: [69/500], cls_loss: 0.0247, transfer_loss: 2.2279, total_Loss: 1.3569, val_loss 0.0035, val_acc: 100.0000, The current lr 0.000900

Epoch: [70/500], cls_loss: 0.0385, transfer_loss: 2.2401, total_Loss: 1.3923, val_loss 0.0786, val_acc: 97.2222, The current lr 0.000900

Epoch: [71/500], cls_loss: 0.0230, transfer_loss: 2.2576, total_Loss: 1.4016, val_loss 0.0038, val_acc: 100.0000, The current lr 0.000900

Epoch: [72/500], cls_loss: 0.0138, transfer_loss: 2.2289, total_Loss: 1.3889, val_loss 0.0141, val_acc: 99.8611, The current lr 0.000900

Epoch: [73/500], cls_loss: 0.0192, transfer_loss: 2.2667, total_Loss: 1.4315, val_loss 0.0077, val_acc: 99.8611, The current lr 0.000900

Epoch: [74/500], cls_loss: 0.0171, transfer_loss: 2.2291, total_Loss: 1.4195, val_loss 0.0039, val_acc: 100.0000, The current lr 0.000900

