Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1DaFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='1', steps='50', tgt_wc='2', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.5776, transfer_loss: 0.6964, total_Loss: 3.6222, val_loss 2.4037, val_acc: 26.4000, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.3150, transfer_loss: 0.6941, total_Loss: 3.3561, val_loss 2.4395, val_acc: 28.4000, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.0610, transfer_loss: 0.6925, total_Loss: 3.0998, val_loss 2.0931, val_acc: 30.8000, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.8508, transfer_loss: 0.6929, total_Loss: 2.8901, val_loss 1.7954, val_acc: 38.0000, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.3949, transfer_loss: 0.6907, total_Loss: 2.4310, val_loss 5.4804, val_acc: 30.4000, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.2647, transfer_loss: 0.6913, total_Loss: 2.3017, val_loss 9.4537, val_acc: 26.0000, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 0.9645, transfer_loss: 0.6880, total_Loss: 1.9965, val_loss 4.7714, val_acc: 30.4000, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 0.8810, transfer_loss: 0.6861, total_Loss: 1.9102, val_loss 2.2851, val_acc: 45.2000, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.8294, transfer_loss: 0.6857, total_Loss: 1.8580, val_loss 3.0471, val_acc: 33.6000, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.6705, transfer_loss: 0.6775, total_Loss: 1.6868, val_loss 2.2403, val_acc: 50.0000, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.6119, transfer_loss: 0.6745, total_Loss: 1.6236, val_loss 2.4951, val_acc: 42.0000, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.4895, transfer_loss: 0.6708, total_Loss: 1.4957, val_loss 5.7516, val_acc: 27.6000, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.5955, transfer_loss: 0.6653, total_Loss: 1.5934, val_loss 3.3739, val_acc: 53.2000, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.4694, transfer_loss: 0.6544, total_Loss: 1.4509, val_loss 3.8116, val_acc: 42.8000, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.3662, transfer_loss: 0.6523, total_Loss: 1.3446, val_loss 1.4519, val_acc: 64.0000, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.4163, transfer_loss: 0.6483, total_Loss: 1.3888, val_loss 0.9966, val_acc: 74.4000, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.4177, transfer_loss: 0.6474, total_Loss: 1.3888, val_loss 1.1612, val_acc: 68.0000, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.3218, transfer_loss: 0.6487, total_Loss: 1.2948, val_loss 3.4360, val_acc: 40.8000, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.3157, transfer_loss: 0.6293, total_Loss: 1.2597, val_loss 1.7467, val_acc: 65.6000, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.2667, transfer_loss: 0.6279, total_Loss: 1.2086, val_loss 1.5233, val_acc: 68.0000, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.2624, transfer_loss: 0.6076, total_Loss: 1.1738, val_loss 0.5057, val_acc: 85.6000, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.2224, transfer_loss: 0.6225, total_Loss: 1.1562, val_loss 7.5916, val_acc: 30.8000, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.2490, transfer_loss: 0.6075, total_Loss: 1.1602, val_loss 2.8509, val_acc: 43.2000, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.2783, transfer_loss: 0.6234, total_Loss: 1.2135, val_loss 0.8814, val_acc: 76.8000, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.2043, transfer_loss: 0.6237, total_Loss: 1.1399, val_loss 0.2997, val_acc: 91.6000, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.1889, transfer_loss: 0.5991, total_Loss: 1.0876, val_loss 0.5072, val_acc: 84.0000, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.2252, transfer_loss: 0.6094, total_Loss: 1.1393, val_loss 0.7181, val_acc: 84.4000, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.1883, transfer_loss: 0.6023, total_Loss: 1.0918, val_loss 4.4121, val_acc: 36.0000, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.1554, transfer_loss: 0.6070, total_Loss: 1.0659, val_loss 1.3082, val_acc: 69.6000, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.1894, transfer_loss: 0.6489, total_Loss: 1.1627, val_loss 2.0340, val_acc: 55.2000, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.1576, transfer_loss: 0.6204, total_Loss: 1.0882, val_loss 0.5190, val_acc: 84.4000, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.1772, transfer_loss: 0.6500, total_Loss: 1.1522, val_loss 1.2178, val_acc: 72.8000, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.1491, transfer_loss: 0.6274, total_Loss: 1.0901, val_loss 2.1977, val_acc: 49.6000, The current lr 0.001000

Epoch: [33/500], cls_loss: 0.1709, transfer_loss: 0.6306, total_Loss: 1.1168, val_loss 1.1599, val_acc: 69.6000, The current lr 0.001000

Epoch: [34/500], cls_loss: 0.1826, transfer_loss: 0.6305, total_Loss: 1.1284, val_loss 0.4708, val_acc: 84.0000, The current lr 0.001000

Epoch: [35/500], cls_loss: 0.1372, transfer_loss: 0.6511, total_Loss: 1.1138, val_loss 0.2346, val_acc: 90.8000, The current lr 0.001000

Epoch: [36/500], cls_loss: 0.1532, transfer_loss: 0.6641, total_Loss: 1.1494, val_loss 0.4993, val_acc: 82.0000, The current lr 0.001000

Epoch: [37/500], cls_loss: 0.1182, transfer_loss: 0.6406, total_Loss: 1.0791, val_loss 0.3814, val_acc: 87.2000, The current lr 0.001000

Epoch: [38/500], cls_loss: 0.1070, transfer_loss: 0.6502, total_Loss: 1.0823, val_loss 0.1589, val_acc: 95.6000, The current lr 0.001000

Epoch: [39/500], cls_loss: 0.1412, transfer_loss: 0.6418, total_Loss: 1.1039, val_loss 0.4976, val_acc: 84.8000, The current lr 0.001000

Epoch: [40/500], cls_loss: 0.0993, transfer_loss: 0.6515, total_Loss: 1.0766, val_loss 0.1510, val_acc: 94.0000, The current lr 0.001000

Epoch: [41/500], cls_loss: 0.1277, transfer_loss: 0.6547, total_Loss: 1.1097, val_loss 0.6190, val_acc: 80.8000, The current lr 0.001000

Epoch: [42/500], cls_loss: 0.1329, transfer_loss: 0.6452, total_Loss: 1.1008, val_loss 0.3515, val_acc: 87.6000, The current lr 0.001000

Epoch: [43/500], cls_loss: 0.1063, transfer_loss: 0.6486, total_Loss: 1.0793, val_loss 0.3560, val_acc: 88.4000, The current lr 0.001000

Epoch: [44/500], cls_loss: 0.1043, transfer_loss: 0.6583, total_Loss: 1.0918, val_loss 0.1776, val_acc: 92.8000, The current lr 0.001000

Epoch: [45/500], cls_loss: 0.1199, transfer_loss: 0.6632, total_Loss: 1.1147, val_loss 0.3168, val_acc: 90.0000, The current lr 0.001000

Epoch: [46/500], cls_loss: 0.0853, transfer_loss: 0.6555, total_Loss: 1.0685, val_loss 1.0214, val_acc: 76.8000, The current lr 0.001000

Epoch: [47/500], cls_loss: 0.1140, transfer_loss: 0.6574, total_Loss: 1.1001, val_loss 0.3489, val_acc: 89.2000, The current lr 0.001000

Epoch: [48/500], cls_loss: 0.1173, transfer_loss: 0.6479, total_Loss: 1.0892, val_loss 0.2420, val_acc: 92.0000, The current lr 0.001000

Epoch: [49/500], cls_loss: 0.0873, transfer_loss: 0.6467, total_Loss: 1.0574, val_loss 0.1744, val_acc: 94.4000, The current lr 0.001000

Epoch: [50/500], cls_loss: 0.0740, transfer_loss: 0.6590, total_Loss: 1.0625, val_loss 0.1338, val_acc: 95.2000, The current lr 0.000900

Epoch: [51/500], cls_loss: 0.0764, transfer_loss: 0.6706, total_Loss: 1.0822, val_loss 0.2690, val_acc: 90.4000, The current lr 0.000900

Epoch: [52/500], cls_loss: 0.0565, transfer_loss: 0.6494, total_Loss: 1.0306, val_loss 0.1090, val_acc: 95.6000, The current lr 0.000900

Epoch: [53/500], cls_loss: 0.1100, transfer_loss: 0.6513, total_Loss: 1.0869, val_loss 0.1070, val_acc: 96.0000, The current lr 0.000900

Epoch: [54/500], cls_loss: 0.0655, transfer_loss: 0.6527, total_Loss: 1.0445, val_loss 0.1254, val_acc: 95.6000, The current lr 0.000900

Epoch: [55/500], cls_loss: 0.0529, transfer_loss: 0.6583, total_Loss: 1.0404, val_loss 0.6273, val_acc: 82.0000, The current lr 0.000900

Epoch: [56/500], cls_loss: 0.0673, transfer_loss: 0.6612, total_Loss: 1.0590, val_loss 0.2071, val_acc: 92.4000, The current lr 0.000900

Epoch: [57/500], cls_loss: 0.0632, transfer_loss: 0.6623, total_Loss: 1.0567, val_loss 0.2891, val_acc: 90.4000, The current lr 0.000900

Epoch: [58/500], cls_loss: 0.0847, transfer_loss: 0.6649, total_Loss: 1.0820, val_loss 0.1160, val_acc: 96.4000, The current lr 0.000900

Epoch: [59/500], cls_loss: 0.0672, transfer_loss: 0.6671, total_Loss: 1.0679, val_loss 0.0521, val_acc: 98.0000, The current lr 0.000900

Epoch: [60/500], cls_loss: 0.0626, transfer_loss: 0.6607, total_Loss: 1.0537, val_loss 0.4174, val_acc: 86.4000, The current lr 0.000900

Epoch: [61/500], cls_loss: 0.0626, transfer_loss: 0.6706, total_Loss: 1.0686, val_loss 0.3200, val_acc: 88.4000, The current lr 0.000900

Epoch: [62/500], cls_loss: 0.0624, transfer_loss: 0.6539, total_Loss: 1.0433, val_loss 0.4119, val_acc: 89.2000, The current lr 0.000900

Epoch: [63/500], cls_loss: 0.0554, transfer_loss: 0.6565, total_Loss: 1.0401, val_loss 0.3823, val_acc: 88.4000, The current lr 0.000900

Epoch: [64/500], cls_loss: 0.0619, transfer_loss: 0.6547, total_Loss: 1.0440, val_loss 0.2559, val_acc: 91.6000, The current lr 0.000900

Epoch: [65/500], cls_loss: 0.0653, transfer_loss: 0.6681, total_Loss: 1.0675, val_loss 0.0713, val_acc: 98.0000, The current lr 0.000900

Epoch: [66/500], cls_loss: 0.0647, transfer_loss: 0.6652, total_Loss: 1.0625, val_loss 0.1903, val_acc: 92.0000, The current lr 0.000900

Epoch: [67/500], cls_loss: 0.0646, transfer_loss: 0.6635, total_Loss: 1.0599, val_loss 0.2735, val_acc: 90.4000, The current lr 0.000900

Epoch: [68/500], cls_loss: 0.0725, transfer_loss: 0.6648, total_Loss: 1.0697, val_loss 0.0458, val_acc: 98.0000, The current lr 0.000900

Epoch: [69/500], cls_loss: 0.0448, transfer_loss: 0.6591, total_Loss: 1.0334, val_loss 0.1794, val_acc: 94.4000, The current lr 0.000900

Epoch: [70/500], cls_loss: 0.0518, transfer_loss: 0.6631, total_Loss: 1.0465, val_loss 0.0720, val_acc: 98.0000, The current lr 0.000900

Epoch: [71/500], cls_loss: 0.0543, transfer_loss: 0.6559, total_Loss: 1.0381, val_loss 0.0939, val_acc: 96.4000, The current lr 0.000900

Epoch: [72/500], cls_loss: 0.0416, transfer_loss: 0.6576, total_Loss: 1.0280, val_loss 0.0564, val_acc: 97.2000, The current lr 0.000900

Epoch: [73/500], cls_loss: 0.0393, transfer_loss: 0.6695, total_Loss: 1.0436, val_loss 0.1334, val_acc: 95.2000, The current lr 0.000900

Epoch: [74/500], cls_loss: 0.0566, transfer_loss: 0.6700, total_Loss: 1.0616, val_loss 0.0720, val_acc: 98.4000, The current lr 0.000900

Epoch: [75/500], cls_loss: 0.0533, transfer_loss: 0.6673, total_Loss: 1.0542, val_loss 0.0351, val_acc: 98.4000, The current lr 0.000900

Epoch: [76/500], cls_loss: 0.0569, transfer_loss: 0.6660, total_Loss: 1.0559, val_loss 0.0374, val_acc: 98.0000, The current lr 0.000900

Epoch: [77/500], cls_loss: 0.0498, transfer_loss: 0.6693, total_Loss: 1.0537, val_loss 0.0303, val_acc: 99.6000, The current lr 0.000900

Epoch: [78/500], cls_loss: 0.0387, transfer_loss: 0.6676, total_Loss: 1.0401, val_loss 0.1256, val_acc: 95.2000, The current lr 0.000900

Epoch: [79/500], cls_loss: 0.0355, transfer_loss: 0.6674, total_Loss: 1.0367, val_loss 0.0654, val_acc: 98.8000, The current lr 0.000900

Epoch: [80/500], cls_loss: 0.0536, transfer_loss: 0.6793, total_Loss: 1.0725, val_loss 0.0667, val_acc: 97.2000, The current lr 0.000900

Epoch: [81/500], cls_loss: 0.0417, transfer_loss: 0.6713, total_Loss: 1.0487, val_loss 0.0468, val_acc: 99.2000, The current lr 0.000900

Epoch: [82/500], cls_loss: 0.0321, transfer_loss: 0.6680, total_Loss: 1.0341, val_loss 0.0549, val_acc: 98.0000, The current lr 0.000900

Epoch: [83/500], cls_loss: 0.0641, transfer_loss: 0.6633, total_Loss: 1.0591, val_loss 0.1266, val_acc: 94.8000, The current lr 0.000900

Epoch: [84/500], cls_loss: 0.0391, transfer_loss: 0.6703, total_Loss: 1.0446, val_loss 0.0681, val_acc: 96.8000, The current lr 0.000900

Epoch: [85/500], cls_loss: 0.0411, transfer_loss: 0.6678, total_Loss: 1.0428, val_loss 0.0696, val_acc: 97.2000, The current lr 0.000900

Epoch: [86/500], cls_loss: 0.0444, transfer_loss: 0.6718, total_Loss: 1.0521, val_loss 0.1894, val_acc: 92.0000, The current lr 0.000900

Epoch: [87/500], cls_loss: 0.0387, transfer_loss: 0.6683, total_Loss: 1.0412, val_loss 0.0507, val_acc: 97.6000, The current lr 0.000900

Epoch: [88/500], cls_loss: 0.0497, transfer_loss: 0.6753, total_Loss: 1.0626, val_loss 0.1070, val_acc: 94.8000, The current lr 0.000900

Epoch: [89/500], cls_loss: 0.0457, transfer_loss: 0.6629, total_Loss: 1.0400, val_loss 0.0687, val_acc: 97.2000, The current lr 0.000900

Epoch: [90/500], cls_loss: 0.0517, transfer_loss: 0.6712, total_Loss: 1.0585, val_loss 0.3624, val_acc: 90.8000, The current lr 0.000900

