Namespace(basic_net='resnet1d', batch_size=16, config='Shell_yaml/dann.yaml', data_dir='../../Dataset/CQDX/CQDXGear/gear_fault_rawdata_1024000x1_simple.mat', dataset='CQDXGear1DaFFT', gamma=0.9, is_continue_train=False, is_descend=False, is_save_checkpoint=False, lr=0.01, lr_decay=0.75, lr_scheduler_type='stepLR', momentum=0.9, n_epoch=500, n_iter_per_epoch=20, normalize_type='0-1', num_class=5, num_workers=3, seed=1, src_wc='3', steps='50', tgt_wc='0', transfer_loss='adv', transfer_loss_weight=1.5, weight_decay=0.001)

Epoch: [ 0/500], cls_loss: 2.9787, transfer_loss: 0.6941, total_Loss: 4.0199, val_loss 2.9334, val_acc: 22.8000, The current lr 0.001000

Epoch: [ 1/500], cls_loss: 2.6339, transfer_loss: 0.6814, total_Loss: 3.6559, val_loss 3.7351, val_acc: 22.4000, The current lr 0.001000

Epoch: [ 2/500], cls_loss: 2.2862, transfer_loss: 0.6453, total_Loss: 3.2542, val_loss 4.3016, val_acc: 20.0000, The current lr 0.001000

Epoch: [ 3/500], cls_loss: 1.8448, transfer_loss: 0.5917, total_Loss: 2.7323, val_loss 4.6159, val_acc: 23.2000, The current lr 0.001000

Epoch: [ 4/500], cls_loss: 1.5479, transfer_loss: 0.5637, total_Loss: 2.3934, val_loss 2.7957, val_acc: 24.8000, The current lr 0.001000

Epoch: [ 5/500], cls_loss: 1.3542, transfer_loss: 0.5592, total_Loss: 2.1930, val_loss 5.9363, val_acc: 25.2000, The current lr 0.001000

Epoch: [ 6/500], cls_loss: 1.1497, transfer_loss: 0.5148, total_Loss: 1.9219, val_loss 3.9370, val_acc: 22.0000, The current lr 0.001000

Epoch: [ 7/500], cls_loss: 1.0845, transfer_loss: 0.5284, total_Loss: 1.8770, val_loss 2.1485, val_acc: 24.4000, The current lr 0.001000

Epoch: [ 8/500], cls_loss: 0.9234, transfer_loss: 0.5687, total_Loss: 1.7764, val_loss 4.7351, val_acc: 24.4000, The current lr 0.001000

Epoch: [ 9/500], cls_loss: 0.8718, transfer_loss: 0.5790, total_Loss: 1.7403, val_loss 3.4268, val_acc: 24.8000, The current lr 0.001000

Epoch: [10/500], cls_loss: 0.7499, transfer_loss: 0.5873, total_Loss: 1.6309, val_loss 4.7296, val_acc: 22.4000, The current lr 0.001000

Epoch: [11/500], cls_loss: 0.6815, transfer_loss: 0.5544, total_Loss: 1.5130, val_loss 7.1374, val_acc: 24.4000, The current lr 0.001000

Epoch: [12/500], cls_loss: 0.5834, transfer_loss: 0.5896, total_Loss: 1.4677, val_loss 7.0774, val_acc: 23.2000, The current lr 0.001000

Epoch: [13/500], cls_loss: 0.5483, transfer_loss: 0.5784, total_Loss: 1.4160, val_loss 3.8006, val_acc: 26.8000, The current lr 0.001000

Epoch: [14/500], cls_loss: 0.4777, transfer_loss: 0.5748, total_Loss: 1.3398, val_loss 3.1171, val_acc: 32.8000, The current lr 0.001000

Epoch: [15/500], cls_loss: 0.5436, transfer_loss: 0.5462, total_Loss: 1.3629, val_loss 4.3444, val_acc: 25.6000, The current lr 0.001000

Epoch: [16/500], cls_loss: 0.4691, transfer_loss: 0.5452, total_Loss: 1.2869, val_loss 6.4025, val_acc: 23.2000, The current lr 0.001000

Epoch: [17/500], cls_loss: 0.4108, transfer_loss: 0.5665, total_Loss: 1.2605, val_loss 4.9795, val_acc: 28.8000, The current lr 0.001000

Epoch: [18/500], cls_loss: 0.3621, transfer_loss: 0.5866, total_Loss: 1.2420, val_loss 3.6140, val_acc: 31.2000, The current lr 0.001000

Epoch: [19/500], cls_loss: 0.3324, transfer_loss: 0.5464, total_Loss: 1.1520, val_loss 5.0960, val_acc: 27.6000, The current lr 0.001000

Epoch: [20/500], cls_loss: 0.3326, transfer_loss: 0.5489, total_Loss: 1.1560, val_loss 5.7419, val_acc: 26.4000, The current lr 0.001000

Epoch: [21/500], cls_loss: 0.3034, transfer_loss: 0.5629, total_Loss: 1.1477, val_loss 3.9388, val_acc: 28.0000, The current lr 0.001000

Epoch: [22/500], cls_loss: 0.2822, transfer_loss: 0.5482, total_Loss: 1.1045, val_loss 4.2829, val_acc: 29.6000, The current lr 0.001000

Epoch: [23/500], cls_loss: 0.3261, transfer_loss: 0.5367, total_Loss: 1.1312, val_loss 4.3357, val_acc: 26.4000, The current lr 0.001000

Epoch: [24/500], cls_loss: 0.3022, transfer_loss: 0.5490, total_Loss: 1.1257, val_loss 3.9817, val_acc: 30.0000, The current lr 0.001000

Epoch: [25/500], cls_loss: 0.2561, transfer_loss: 0.5219, total_Loss: 1.0389, val_loss 8.4618, val_acc: 21.2000, The current lr 0.001000

Epoch: [26/500], cls_loss: 0.2740, transfer_loss: 0.5045, total_Loss: 1.0308, val_loss 4.4731, val_acc: 27.6000, The current lr 0.001000

Epoch: [27/500], cls_loss: 0.2717, transfer_loss: 0.4989, total_Loss: 1.0200, val_loss 5.7440, val_acc: 26.0000, The current lr 0.001000

Epoch: [28/500], cls_loss: 0.2398, transfer_loss: 0.5035, total_Loss: 0.9951, val_loss 4.7431, val_acc: 26.8000, The current lr 0.001000

Epoch: [29/500], cls_loss: 0.2358, transfer_loss: 0.5389, total_Loss: 1.0441, val_loss 6.1588, val_acc: 27.2000, The current lr 0.001000

Epoch: [30/500], cls_loss: 0.2455, transfer_loss: 0.4711, total_Loss: 0.9521, val_loss 4.7357, val_acc: 31.6000, The current lr 0.001000

Epoch: [31/500], cls_loss: 0.2238, transfer_loss: 0.4861, total_Loss: 0.9529, val_loss 4.8191, val_acc: 30.0000, The current lr 0.001000

Epoch: [32/500], cls_loss: 0.2268, transfer_loss: 0.4984, total_Loss: 0.9744, val_loss 5.3132, val_acc: 25.2000, The current lr 0.001000

Epoch: [33/500], cls_loss: 0.2269, transfer_loss: 0.5122, total_Loss: 0.9951, val_loss 7.7863, val_acc: 21.2000, The current lr 0.001000

Epoch: [34/500], cls_loss: 0.1876, transfer_loss: 0.5296, total_Loss: 0.9820, val_loss 7.6772, val_acc: 24.0000, The current lr 0.001000

